timestamp,price,open,high,low,close,net_value,alpha,position_size,avg_price,decision_made,decision_type,quantity_pct,take_profit_price,stop_loss_price
2024-11-06T16:00:00,75814.1,,,,,100000.0,-0.02042763848584873,,,False,HOLD,,,
2024-11-06T20:00:00,75584.8,,,,,100000.0,-0.017341351667106465,,,False,HOLD,,,
2024-11-07T00:00:00,75040.0,,,,,100000.0,-0.010008560307094367,,,False,HOLD,,,
2024-11-07T04:00:00,74768.6,,,,,100000.0,-0.0063556242294379225,,,False,HOLD,,,
2024-11-07T08:00:00,74752.0,,,,,100000.0,-0.006132194830436009,,,True,SHORT,,,
2024-11-07T12:00:00,76056.3,,,,,99446.50902985873,-0.029222463876312266,,,True,CLOSE,,,
2024-11-07T16:00:00,76510.0,76056.5,76700.0,75550.6,76510.0,99389.21698416096,-762.261304045379,0.0,,True,CLOSE_SL_HIT,0.0,0.0,0.0
2024-11-07T20:00:00,75860.3,,,,,99128.47479666096,-0.029764724147786397,,,False,HOLD,,,
2024-11-08T00:00:00,75898.9,,,,,99143.96602097602,-0.030129352555326686,,,True,SHORT,,,
2024-11-08T04:00:00,76156.5,75898.9,76224.9,75683.5,76156.5,98961.032629836,-124.23295697774205,0.0,,True,CLOSE_MANUAL,0.0,73800.0,76850.0
2024-11-08T08:00:00,75936.7,,,,,99061.52348419614,-0.03146255089193696,,,False,HOLD,,,
2024-11-08T12:00:00,76418.8,,,,,98841.11110527432,-0.04015554897385308,,,False,HOLD,,,
2024-11-08T16:00:00,76906.0,76418.9,77179.1,75800.2,76906.0,98608.83458772354,-504.6711512533425,0.0,,True,CLOSE_SL_HIT,0.0,0.0,0.0
2024-11-08T20:00:00,76499.1,,,,,98608.83458772354,-0.04355912021802644,,,False,HOLD,,,
2024-11-09T00:00:00,76340.0,,,,,98608.83458772354,-0.041417697484219605,,,True,SHORT,,,
2024-11-09T04:00:00,76531.8,,,,,98487.65443761455,-0.04521105071594525,,,False,HOLD,,,
2024-11-09T08:00:00,76489.3,,,,,98506.86856408157,-0.044446876351420944,,,True,CLOSE,,,
2024-11-09T12:00:00,76321.2,76489.3,76543.3,76272.1,76321.2,98472.28797387982,-136.54661384372787,0.0,,True,CLOSE_MANUAL,0.0,0.0,0.0
2024-11-09T16:00:00,76209.0,,,,,98472.28797387982,-0.041019955714871215,,,False,HOLD,,,
2024-11-09T20:00:00,76675.0,,,,,98472.28797387982,-0.047292130409742034,,,False,HOLD,,,
2024-11-10T00:00:00,77204.7,,,,,98472.28797387982,-0.05442168177427648,,,True,SHORT,,,
2024-11-10T04:00:00,78827.7,,,,,97713.33646823338,-0.0838561314439927,,,True,CLOSE,,,
2024-11-10T08:00:00,79841.6,78827.7,80045.0,78827.7,79841.6,97678.14663664086,-794.1413372389594,0.0,,True,CLOSE_MANUAL,0.0,0.0,0.0
2024-11-10T12:00:00,79687.3,,,,,97678.14663664086,-0.09577790393955524,,,True,LONG,,,
2024-11-10T16:00:00,79742.9,,,,,97667.85567642949,-0.09662916743230142,,,False,HOLD,,,
2024-11-10T20:00:00,80360.0,,,,,97932.6031895378,-0.10228761291109996,,,False,HOLD,,,
2024-11-11T00:00:00,81610.1,,,,,98468.919614974,-0.11375029755385817,,,False,HOLD,,,
2024-11-11T04:00:00,81104.4,,,,,98251.96479828485,-0.10911332481260319,,,False,HOLD,,,
2024-11-11T08:00:00,82136.1,,,,,98694.58351368565,-0.11857340940258301,,,False,HOLD,,,
2024-11-11T12:00:00,84068.2,82136.0,84288.0,81460.4,84068.2,98815.3094093082,1137.162772667346,0.0,,True,CLOSE_TP_HIT,0.0,0.0,0.0
2024-11-11T16:00:00,86091.6,,,,,98815.3094093082,-0.1706056075398371,,,False,HOLD,,,
2024-11-11T20:00:00,88640.0,,,,,98815.3094093082,-0.20490605816732368,,,False,HOLD,,,
2024-11-12T00:00:00,88060.0,,,,,98815.3094093082,-0.19709948880460895,,,True,LONG,,,
2024-11-12T04:00:00,89011.8,,,,,99156.07451437815,-0.20650268727017135,,,False,HOLD,,,
2024-11-12T08:00:00,87156.1,89011.8,89400.0,85323.0,87156.1,97939.42083596735,-875.8885733408454,0.0,,True,CLOSE_SL_HIT,0.0,0.0,0.0
2024-11-12T12:00:00,86611.9,,,,,97939.42083596735,-0.18636752437569457,,,True,LONG,,,
2024-11-12T16:00:00,88697.9,,,,,98730.76764508622,-0.20653078678557996,,,True,CLOSE,,,
2024-11-12T20:00:00,87944.5,88698.0,89852.0,87400.0,87944.5,98695.70279969512,756.2819637277779,0.0,,True,CLOSE_MANUAL,0.0,0.0,0.0
2024-11-13T00:00:00,87139.1,,,,,98695.70279969512,-0.18590060709707773,,,False,HOLD,,,
2024-11-13T04:00:00,87357.6,,,,,98695.70279969512,-0.18884153021044525,,,False,HOLD,,,
2024-11-13T08:00:00,87666.5,,,,,98695.70279969512,-0.19299920137620827,,,True,SHORT,,,
2024-11-13T12:00:00,92525.6,,,,,96743.99415383703,-0.27791784161128447,,,True,CLOSE,,,
2024-11-13T16:00:00,90176.9,92525.7,93263.0,89938.0,90176.9,96707.49656929124,-1988.2062304038868,0.0,,True,CLOSE_MANUAL,0.0,0.0,0.0
2024-11-13T20:00:00,90378.4,,,,,96707.49656929124,-0.2493823592918783,,,True,SHORT,,,
2024-11-14T00:00:00,89936.2,,,,,96839.25731258001,-0.24211291570003807,,,False,HOLD,,,
2024-11-14T04:00:00,90781.0,,,,,96522.87117844168,-0.25664744910628595,,,False,HOLD,,,
2024-11-14T08:00:00,91483.8,,,,,96259.66547878209,-0.26873891463411625,,,False,HOLD,,,
2024-11-14T12:00:00,87954.9,,,,,97581.27417759929,-0.20802523691476466,,,False,HOLD,,,
2024-11-14T16:00:00,89464.0,,,,,97016.10098272693,-0.23398885476913117,,,False,HOLD,,,
2024-11-14T20:00:00,87330.0,89463.9,89463.9,86666.6,87330.0,97718.86918906048,1011.3726197692558,0.0,,True,CLOSE_TP_HIT,0.0,0.0,0.0
2024-11-15T00:00:00,88201.9,,,,,97718.86918906048,-0.20997380858048126,,,True,SHORT,,,
2024-11-15T04:00:00,87623.9,,,,,97908.79571855738,-0.2002948931274966,,,False,HOLD,,,
2024-11-15T08:00:00,89731.9,,,,,97091.38723089795,-0.23684181975685414,,,True,CLOSE,,,
2024-11-15T12:00:00,88439.9,89732.0,90707.5,87763.3,88439.9,96441.54438108919,-741.4988092429131,0.0,,True,CLOSE_SL_HIT,0.0,0.0,0.0
2024-11-15T16:00:00,90374.2,,,,,97191.59809915355,-0.24448481366338728,,,True,SHORT,,,
2024-11-15T20:00:00,91022.9,90374.8,91851.2,90327.5,91022.9,96799.40476379922,179.41619965005097,0.0,,True,CLOSE_MANUAL,0.0,87500.0,91800.0
2024-11-16T00:00:00,91248.1,,,,,96689.22189757664,-0.2612709221723916,,,False,HOLD,,,
2024-11-16T04:00:00,91117.9,,,,,96752.23164740158,-0.25888838444823614,,,False,HOLD,,,
2024-11-16T08:00:00,91169.9,,,,,96727.0664631397,-0.2598399356130294,,,False,HOLD,,,
2024-11-16T12:00:00,90527.8,,,,,97037.80809418883,-0.24809010863391898,,,False,HOLD,,,
2024-11-16T16:00:00,91108.4,,,,,96756.82913298788,-0.2587145433700528,,,True,CLOSE,,,
2024-11-16T20:00:00,90583.3,91108.4,91185.1,90273.8,90583.3,96712.73760079932,-444.0489786682821,0.0,,True,CLOSE_MANUAL,0.0,0.0,0.0
2024-11-17T00:00:00,90247.9,,,,,96712.73760079932,-0.2475734708701867,,,False,HOLD,,,
2024-11-17T04:00:00,90564.4,,,,,96712.73760079932,-0.251833435013806,,,False,HOLD,,,
2024-11-17T08:00:00,90688.1,,,,,96712.73760079932,-0.25349838782444034,,,False,HOLD,,,
2024-11-17T12:00:00,90260.0,,,,,96712.73760079932,-0.24773633205861584,,,True,SHORT,,,
2024-11-17T16:00:00,90048.9,,,,,96758.0926870497,-0.24444145914013066,,,False,HOLD,,,
2024-11-17T20:00:00,89860.0,,,,,96828.93428517153,-0.24119052427509036,,,False,HOLD,,,
2024-11-18T00:00:00,90655.9,,,,,96529.52713494647,-0.25489709328731447,,,False,HOLD,,,
2024-11-18T04:00:00,91716.4,90655.9,92279.1,90440.3,91716.4,96066.03782251252,-646.6997782868235,0.0,,True,CLOSE_SL_HIT,0.0,0.0,0.0
2024-11-18T08:00:00,90277.1,,,,,96066.03782251252,-0.25443348904166047,,,True,SHORT,,,
2024-11-18T12:00:00,92333.3,,,,,95267.74993802764,-0.2900920022375679,,,True,CLOSE,,,
2024-11-18T16:00:00,90608.9,92339.1,92592.6,89675.2,90608.9,95231.19867450274,-834.8391480097602,0.0,,True,CLOSE_MANUAL,0.0,0.0,0.0
2024-11-18T20:00:00,90464.0,,,,,95231.19867450274,-0.2652974802008813,,,False,HOLD,,,
2024-11-19T00:00:00,91428.8,,,,,95231.19867450274,-0.2782833045476868,,,True,SHORT,,,
2024-11-19T04:00:00,91624.7,,,,,95126.70616447127,-0.2819649657482701,,,True,CLOSE,,,
2024-11-19T08:00:00,91660.0,91627.5,91950.0,91190.4,91660.0,95092.2820507949,-138.91662370783052,0.0,,True,CLOSE_MANUAL,0.0,0.0,0.0
2024-11-19T12:00:00,92380.7,,,,,95092.2820507949,-0.2924846662612619,,,True,LONG,,,
2024-11-19T16:00:00,93225.7,,,,,95362.7815416792,-0.3011530353377534,,,False,HOLD,,,
2024-11-19T20:00:00,92307.9,,,,,95032.1227161542,-0.2921064005566247,,,False,HOLD,,,
2024-11-20T00:00:00,92043.9,,,,,94937.01056760486,-0.289504187021848,,,False,HOLD,,,
2024-11-20T04:00:00,92842.4,,,,,95224.68878963767,-0.29737489727760213,,,False,HOLD,,,
2024-11-20T08:00:00,93453.1,,,,,95444.70768781604,-0.3033944874506632,,,False,HOLD,,,
2024-11-20T12:00:00,94724.9,,,,,95902.90325798676,-0.3159304540170603,,,False,HOLD,,,
2024-11-20T16:00:00,94015.7,,,,,95647.39744074736,-0.30893996220318326,,,False,HOLD,,,
2024-11-20T20:00:00,94286.8,,,,,95745.06752965543,-0.3116121595110543,,,True,CLOSE,,,
2024-11-21T00:00:00,95792.6,94287.0,95910.2,94000.0,95792.6,95571.34843278961,1055.4629350484531,0.0,,True,CLOSE_TP_HIT,0.0,0.0,0.0
2024-11-21T04:00:00,96908.2,,,,,95169.4275505106,-0.35265156090150324,,,False,HOLD,,,
2024-11-21T08:00:00,97975.9,,,,,94784.76375882066,-0.37086901624697255,,,True,CLOSE,,,
