timestamp,price,open,high,low,close,net_value,alpha,position_size,avg_price,decision_made,decision_type,quantity_pct,take_profit_price,stop_loss_price,similar_pattern_found
2024-11-15T12:00:00,88439.9,,,,,99735.52303374906,-0.19301065549277838,,,True,SHORT,,,,NO
2024-11-15T16:00:00,90374.2,,,,,99553.03614998938,-0.220870433155029,,,False,HOLD,,,,NO
2024-11-15T20:00:00,91022.9,,,,,99494.51194650927,-0.23018691923395596,,,False,HOLD,,,,NO
2024-11-16T00:00:00,91248.1,,,,,99473.97632848845,-0.23342337786327355,,,False,HOLD,,,,NO
2024-11-16T04:00:00,91117.9,,,,,99485.72266931334,-0.23155347422911854,,,False,HOLD,,,,NO
2024-11-16T08:00:00,91169.9,,,,,99481.0313503971,-0.23230028674045541,,,False,HOLD,,,,NO
2024-11-16T12:00:00,90527.8,,,,,99538.96011724553,-0.223078588403352,,,False,HOLD,,,,NO
2024-11-16T16:00:00,91108.4,,,,,99486.57973719227,-0.23141703732800897,,,False,HOLD,,,,NO
2024-11-16T20:00:00,90583.3,,,,,99533.95303647916,-0.22387566714141344,,,False,HOLD,,,,NO
2024-11-17T00:00:00,90247.9,,,,,99563.99344508226,-0.2190609124273572,,,False,HOLD,,,,NO
2024-11-17T04:00:00,90564.4,,,,,99535.43955206321,-0.22360641550116708,,,False,HOLD,,,,NO
2024-11-17T08:00:00,90688.1,,,,,99524.27962610286,-0.22538296757140494,,,False,HOLD,,,,NO
2024-11-17T12:00:00,90260.0,90688.1,91190.8,89912.8,90260.0,99516.09795689117,-219.42507685790764,0.0,,True,CLOSE_MANUAL,0.0,0.0,0.0,YES
2024-11-17T16:00:00,90048.9,,,,,99516.09795689117,-0.216861406441716,,,False,HOLD,,,,NO
2024-11-17T20:00:00,89860.0,,,,,99516.09795689117,-0.21431888755789397,,,False,HOLD,,,,NO
2024-11-18T00:00:00,90655.9,,,,,99516.09795689117,-0.22503138506786746,,,False,HOLD,,,,NO
2024-11-18T04:00:00,91716.4,,,,,99516.09795689117,-0.2393052933595209,,,True,LONG,,,,NO
2024-11-18T08:00:00,90277.1,,,,,98932.77153285797,-0.22576615193820598,,,False,HOLD,,,,NO
2024-11-18T12:00:00,92333.3,90280.2,92644.1,89375.0,92333.3,98869.23692927709,-646.8610276140851,0.0,,True,CLOSE_SL_HIT,0.0,0.0,0.0,YES
2024-11-18T16:00:00,90608.9,,,,,98869.23692927709,-0.23086739403358142,,,True,LONG,,,,NO
2024-11-18T20:00:00,90464.0,,,,,98830.69007808523,-0.22930256616505634,,,False,HOLD,,,,NO
2024-11-19T00:00:00,91428.8,,,,,98988.60343944826,-0.24070925689823164,,,False,HOLD,,,,NO
2024-11-19T04:00:00,91624.7,,,,,99020.66731537177,-0.24302535423926505,,,False,HOLD,,,,NO
2024-11-19T08:00:00,91660.0,,,,,99026.44503267703,-0.2434427010291501,,,False,HOLD,,,,NO
2024-11-19T12:00:00,92380.7,91660.1,92800.0,90986.9,92380.7,99148.7918792969,279.5549500198057,0.0,,True,CLOSE_TP_HIT,0.0,0.0,0.0,YES
2024-11-19T16:00:00,93225.7,,,,,99148.7918792969,-0.2632929319615764,,,False,HOLD,,,,NO
2024-11-19T20:00:00,92307.9,,,,,99148.7918792969,-0.25093970892519774,,,False,HOLD,,,,NO
2024-11-20T00:00:00,92043.9,,,,,99148.7918792969,-0.24738637390492757,,,False,HOLD,,,,NO
2024-11-20T04:00:00,92842.4,,,,,99148.7918792969,-0.2581338663810098,,,True,LONG,,,,NO
2024-11-20T08:00:00,93453.1,,,,,99176.44889818029,-0.2660770753470208,,,False,HOLD,,,,NO
2024-11-20T12:00:00,94724.9,,,,,99244.35829814845,-0.2825159036154435,,,False,HOLD,,,,NO
2024-11-20T16:00:00,94015.7,,,,,99206.48965020268,-0.27334904010863,,,False,HOLD,,,,NO
2024-11-20T20:00:00,94286.8,,,,,99220.96538406915,-0.2768531809669171,,,False,HOLD,,,,YES
2024-11-21T00:00:00,95792.6,94287.0,95910.2,94000.0,95792.6,99168.5469416045,105.1830904463533,0.0,,True,CLOSE_TP_HIT,0.0,0.0,0.0,YES
2024-11-21T04:00:00,96908.2,,,,,99108.9780419312,-0.3132560559872973,,,False,HOLD,,,,YES
2024-11-21T08:00:00,97975.9,96908.1,98400.0,96729.1,97975.9,99103.80884867514,-150.1661210681042,0.0,,True,CLOSE_MANUAL,0.0,0.0,0.0,YES
2024-11-21T12:00:00,96659.9,,,,,99103.80884867514,-0.309965728656475,,,False,HOLD,,,,YES
2024-11-21T16:00:00,97815.7,,,,,99103.80884867514,-0.3255223370520366,,,False,HOLD,,,,YES
2024-11-21T20:00:00,98317.2,,,,,99103.80884867514,-0.33227232763031495,,,True,SHORT,,,,YES
2024-11-22T00:00:00,98841.4,,,,,98884.18462262076,-0.34152409344247087,,,False,HOLD,,,,YES
2024-11-22T04:00:00,99169.5,,,,,98768.43085940194,-0.3470977266055328,,,False,HOLD,,,,YES
2024-11-22T08:00:00,98876.0,,,,,98871.97773384486,-0.3421118645715229,,,False,HOLD,,,,YES
2024-11-22T12:00:00,98650.5,,,,,98951.53419104037,-0.3382811596697538,,,False,HOLD,,,,YES
2024-11-22T16:00:00,99071.1,98648.1,99588.0,98200.0,99071.1,98616.72675033734,-487.0820983378054,0.0,,True,CLOSE_SL_HIT,0.0,0.0,0.0,YES
2024-11-22T20:00:00,98891.8,,,,,98616.72675033734,-0.34487703612372034,,,True,SHORT,,,,YES
2024-11-23T00:00:00,98648.2,,,,,98667.23374036356,-0.3410932070911179,,,False,HOLD,,,,NO
2024-11-23T04:00:00,98541.2,,,,,98704.57957102697,-0.3392795713330864,,,False,HOLD,,,,YES
2024-11-23T08:00:00,98420.7,,,,,98746.63725883016,-0.33723711237193876,,,False,HOLD,,,,YES
2024-11-23T12:00:00,98377.2,,,,,98761.8199096139,-0.33649979316189776,,,False,HOLD,,,,YES
2024-11-23T16:00:00,97500.1,,,,,99067.95101311743,-0.32163306490610893,,,False,HOLD,,,,NO
2024-11-23T20:00:00,97666.5,,,,,99009.87301103902,-0.32445352275785116,,,False,HOLD,,,,YES
2024-11-24T00:00:00,98192.1,,,,,98825.4790665515,-0.3333718291976279,,,False,HOLD,,,,YES
2024-11-24T04:00:00,98397.9,,,,,98753.64942215403,-0.33686011180513126,,,False,HOLD,,,,YES
2024-11-24T08:00:00,97271.7,,,,,99146.72301554782,-0.3177711717051773,,,False,HOLD,,,,NO
2024-11-24T12:00:00,95920.9,,,,,99618.18795068932,-0.2948752915000466,,,False,HOLD,,,,NO
2024-11-24T16:00:00,96315.1,,,,,99480.60172220782,-0.30155692903103787,,,False,HOLD,,,,NO
2024-11-24T20:00:00,97899.9,,,,,98927.46459664356,-0.32841907809018084,,,False,HOLD,,,,NO
2024-11-25T00:00:00,97879.2,97902.5,98049.0,96860.8,97879.2,98891.44092552466,274.714175187308,0.0,,True,CLOSE_MANUAL,0.0,0.0,0.0,YES
2024-11-25T04:00:00,98053.5,,,,,98891.44092552466,-0.33084670972225444,,,False,HOLD,,,,NO
2024-11-25T08:00:00,98181.2,,,,,98891.44092552466,-0.3325655009422866,,,True,SHORT,,,,NO
2024-11-25T12:00:00,95995.1,,,,,99627.49889317653,-0.2957808845695082,,,False,HOLD,,,,NO
2024-11-25T16:00:00,94645.6,95995.1,96498.4,94400.0,94645.6,99944.81285034932,1053.3719248246598,0.0,,True,CLOSE_TP_HIT,0.0,0.0,0.0,YES
2024-11-25T20:00:00,93002.0,,,,,99944.81285034932,-0.25232180920546726,,,True,LONG,,,,NO
2024-11-26T00:00:00,94471.5,,,,,100462.55270809011,-0.26692329628066164,,,False,HOLD,,,,NO
2024-11-26T04:00:00,93783.8,,,,,100203.88927365842,-0.2602537620892217,,,False,HOLD,,,,NO
2024-11-26T08:00:00,92360.4,,,,,99668.50824621906,-0.2464491743793253,,,False,HOLD,,,,NO
2024-11-26T12:00:00,92815.1,,,,,99839.53378589638,-0.25085900017087365,,,False,HOLD,,,,NO
2024-11-26T16:00:00,91687.2,,,,,99415.29867219055,-0.23992026581792156,,,False,HOLD,,,,NO
2024-11-26T20:00:00,91960.1,91687.1,92354.8,90800.0,91960.1,99122.59562627703,-822.2172240722914,0.0,,True,CLOSE_SL_HIT,0.0,0.0,0.0,YES
2024-11-27T00:00:00,92584.0,,,,,99122.59562627703,-0.2549178676640957,,,False,HOLD,,,,NO
2024-11-27T04:00:00,93596.9,,,,,99122.59562627703,-0.26855109888391243,,,False,HOLD,,,,NO
2024-11-27T08:00:00,93363.5,,,,,99122.59562627703,-0.26540962769553733,,,False,HOLD,,,,NO
2024-11-27T12:00:00,95544.3,,,,,99122.59562627703,-0.2947623284993448,,,True,SHORT,,,,NO
2024-11-27T16:00:00,96627.9,,,,,99061.43036386267,-0.30995880622941535,,,True,LONG,,,,NO
2024-11-27T20:00:00,95848.1,96627.9,97203.8,95734.9,95848.1,98973.6643472084,-85.49869183311603,0.0,,True,CLOSE_SL_HIT,0.0,0.0,0.0,YES
2024-11-28T00:00:00,95471.4,,,,,98946.4002041892,-0.29554307770894395,,,False,HOLD,,,,NO
2024-11-28T04:00:00,95300.0,,,,,98933.99491055105,-0.29336015480261973,,,False,HOLD,,,,NO
2024-11-28T08:00:00,95456.0,,,,,98945.28560954494,-0.2953469457792042,,,False,HOLD,,,,NO
2024-11-28T12:00:00,94998.4,,,,,98912.16622582954,-0.2895190255812231,,,False,HOLD,,,,NO
2024-11-28T16:00:00,95126.3,,,,,98921.42315147902,-0.29114793946523054,,,False,HOLD,,,,NO
2024-11-28T20:00:00,95636.7,,,,,98958.36400254618,-0.2976483119937478,,,False,HOLD,,,,NO
2024-11-29T00:00:00,96609.8,,,,,99028.7933563343,-0.31004155750217316,,,False,HOLD,,,,NO
2024-11-29T04:00:00,95616.4,,,,,98956.89476415147,-0.2973897744499999,,,False,HOLD,,,,NO
2024-11-29T08:00:00,97239.6,,,,,99074.37593470833,-0.3180625892781531,,,False,HOLD,,,,NO
2024-11-29T12:00:00,98003.1,,,,,99129.6352211303,-0.3277864028077829,,,False,HOLD,,,,NO
2024-11-29T16:00:00,97332.0,,,,,99081.06350257393,-0.3192393808565916,,,False,HOLD,,,,NO
2024-11-29T20:00:00,97456.1,,,,,99090.04539837611,-0.3208198985501438,,,False,HOLD,,,,NO
2024-11-30T00:00:00,96641.2,,,,,99031.0659713882,-0.3104414628654085,,,False,HOLD,,,,NO
2024-11-30T04:00:00,96777.2,,,,,99040.90914487005,-0.3121735370501232,,,False,HOLD,,,,NO
2024-11-30T08:00:00,96268.7,,,,,99004.10580872653,-0.3056973626168335,,,False,HOLD,,,,NO
2024-11-30T12:00:00,96646.7,,,,,99031.46404090401,-0.31051150998317273,,,False,HOLD,,,,YES
2024-11-30T16:00:00,97014.7,,,,,99058.09851032548,-0.31519829895357715,,,False,HOLD,,,,YES
2024-11-30T20:00:00,96409.0,,,,,99014.26020019346,-0.3074842009118003,,,False,HOLD,,,,YES
2024-12-01T00:00:00,96335.7,,,,,99008.95501919184,-0.3065506638695974,,,False,HOLD,,,,NO
2024-12-01T04:00:00,96464.9,,,,,99018.3060339996,-0.3081961343450762,,,False,HOLD,,,,NO
2024-12-01T08:00:00,97119.9,,,,,99065.71249451878,-0.3165381092788123,,,False,HOLD,,,,NO
2024-12-01T12:00:00,97029.4,,,,,99059.16244157682,-0.3153855157956015,,,False,HOLD,,,,NO
2024-12-01T16:00:00,97178.4,,,,,99069.94650664149,-0.3172831558950315,,,False,HOLD,,,,NO
2024-12-01T20:00:00,97190.2,,,,,99070.80054669359,-0.3174334388022347,,,False,HOLD,,,,NO
2024-12-02T00:00:00,96481.6,,,,,99019.51471780214,-0.30840882286628774,,,False,HOLD,,,,NO
2024-12-02T04:00:00,95996.1,,,,,98984.37603599747,-0.3022255727436483,,,False,HOLD,,,,NO
2024-12-02T08:00:00,95110.4,,,,,98920.27236869695,-0.29094543961569386,,,False,HOLD,,,,NO
2024-12-02T12:00:00,97035.8,,,,,99059.62564974067,-0.3154670251689999,,,False,HOLD,,,,NO
2024-12-02T16:00:00,95820.0,,,,,98971.630573864,-0.29998279139123457,,,False,HOLD,,,,NO
2024-12-02T20:00:00,95828.1,,,,,98972.21682169636,-0.30008595169194197,,,False,HOLD,,,,NO
2024-12-03T00:00:00,96070.1,,,,,98989.731880392,-0.3031680248735665,,,False,HOLD,,,,NO
2024-12-03T04:00:00,95551.0,,,,,98952.1613557271,-0.2965568505405858,,,False,HOLD,,,,NO
2024-12-03T08:00:00,95001.0,,,,,98912.35440414611,-0.28955213876416613,,,False,HOLD,,,,NO
2024-12-03T12:00:00,95683.9,,,,,98961.78016275459,-0.2982494436225605,,,False,HOLD,,,,NO
2024-12-03T16:00:00,95435.5,,,,,98943.8018958951,-0.2950858610675376,,,False,HOLD,,,,NO
2024-12-03T20:00:00,95857.3,,,,,98974.33020894394,-0.3004578382080718,,,False,HOLD,,,,NO
2024-12-04T00:00:00,95775.9,,,,,98968.43878010995,-0.2994211408651616,,,False,HOLD,,,,NO
2024-12-04T04:00:00,96583.2,,,,,99026.8681474033,-0.3097027841689862,,,False,HOLD,,,,NO
2024-12-04T08:00:00,96200.2,,,,,98999.1480338478,-0.3048249576046795,,,False,HOLD,,,,NO
2024-12-04T12:00:00,95746.3,,,,,98966.29644235213,-0.29904416001319445,,,False,HOLD,,,,NO
2024-12-04T16:00:00,97205.8,,,,,99071.92961659298,-0.31763211789989315,,,False,HOLD,,,,NO
2024-12-04T20:00:00,98580.7,,,,,99171.4397579179,-0.33514262375698267,,,False,HOLD,,,,NO
2024-12-05T00:00:00,102950.0,,,,,99487.6734189049,-0.3907893276928188,,,False,HOLD,,,,YES
2024-12-05T04:00:00,102247.9,,,,,99436.85803580486,-0.38184749471422946,,,False,HOLD,,,,YES
2024-12-05T08:00:00,102565.0,,,,,99459.8085527982,-0.3858860294493252,,,False,HOLD,,,,YES
2024-12-05T12:00:00,101308.1,,,,,99368.83881199428,-0.36987835266426766,,,False,HOLD,,,,NO
2024-12-05T16:00:00,99025.9,,,,,99203.66167581583,-0.3408126195440044,,,False,HOLD,,,,NO
2024-12-05T20:00:00,96960.0,,,,,99054.13952805006,-0.31450164852781326,,,False,HOLD,,,,NO
2024-12-06T00:00:00,97745.5,,,,,99110.99109253527,-0.3245056505284998,,,False,HOLD,,,,NO
2024-12-06T04:00:00,98147.2,,,,,99140.06464244453,-0.3296216372932046,,,False,HOLD,,,,NO
2024-12-06T08:00:00,98058.9,,,,,99133.67381730888,-0.3284970626570995,,,False,HOLD,,,,NO
2024-12-06T12:00:00,99312.2,,,,,99224.38300352063,-0.34445889041962063,,,False,HOLD,,,,NO
2024-12-06T16:00:00,101440.0,,,,,99378.38524274617,-0.3715582099066488,,,False,HOLD,,,,NO
2024-12-06T20:00:00,99734.0,,,,,99254.91131656947,-0.3498308675601548,,,False,HOLD,,,,NO
2024-12-07T00:00:00,99303.3,,,,,99223.73885466778,-0.3443455414472386,,,False,HOLD,,,,NO
2024-12-07T04:00:00,99397.0,,,,,99230.52051169166,-0.3455388896171487,,,False,HOLD,,,,NO
2024-12-07T08:00:00,99600.0,,,,,99245.21289563883,-0.3481242650546271,,,False,HOLD,,,,NO
2024-12-07T12:00:00,99733.3,,,,,99254.86065317655,-0.3498219524724394,,,False,HOLD,,,,NO
2024-12-07T16:00:00,100066.5,,,,,99278.97642820708,-0.3540655342249902,,,False,HOLD,,,,NO
2024-12-07T20:00:00,99835.4,,,,,99262.2502709155,-0.35112228169493465,,,False,HOLD,,,,NO
2024-12-08T00:00:00,99924.5,,,,,99268.69899707162,-0.3522570450027146,,,False,HOLD,,,,NO
2024-12-08T04:00:00,99665.0,,,,,99249.91735355296,-0.3489520946282039,,,False,HOLD,,,,NO
2024-12-08T08:00:00,99689.8,,,,,99251.71228518788,-0.3492679434501225,,,False,HOLD,,,,NO
2024-12-08T12:00:00,99907.1,,,,,99267.43964987615,-0.352035441393788,,,False,HOLD,,,,NO
2024-12-08T16:00:00,100110.9,,,,,99282.1899348438,-0.3546310055029411,,,False,HOLD,,,,NO
2024-12-08T20:00:00,101107.7,,,,,99354.33460636369,-0.367326090409732,,,False,HOLD,,,,NO
2024-12-09T00:00:00,99099.9,,,,,99209.01752021037,-0.34175507167392266,,,False,HOLD,,,,NO
2024-12-09T04:00:00,99576.1,,,,,99243.48310265195,-0.3478198784883427,,,False,HOLD,,,,NO
2024-12-09T08:00:00,98075.8,,,,,99134.89697636655,-0.32871229834622956,,,False,HOLD,,,,NO
2024-12-09T12:00:00,97805.4,,,,,99115.32643144383,-0.32526852732014966,,,False,HOLD,,,,NO
2024-12-09T16:00:00,97071.9,,,,,99062.2384332899,-0.31592678897832477,,,False,HOLD,,,,NO
2024-12-09T20:00:00,97267.2,,,,,99076.37351991494,-0.3184140984509333,,,False,HOLD,,,,NO
2024-12-10T00:00:00,96923.0,,,,,99051.46160585279,-0.3140304224628541,,,False,HOLD,,,,NO
2024-12-10T04:00:00,97197.3,,,,,99071.31441825036,-0.3175238632633485,,,False,HOLD,,,,NO
2024-12-10T08:00:00,97720.6,,,,,99109.1889232728,-0.32418852812262183,,,False,HOLD,,,,NO
2024-12-10T12:00:00,95655.9,,,,,98959.75362703773,-0.2978928401139428,,,False,HOLD,,,,NO
2024-12-10T16:00:00,95846.7,,,,,98973.56302042256,-0.3003228383083807,,,False,HOLD,,,,NO
2024-12-10T20:00:00,96593.2,,,,,99027.59191015932,-0.30983014256492103,,,False,HOLD,,,,NO
2024-12-11T00:00:00,97389.5,,,,,99085.22513842104,-0.3199716916332172,,,False,HOLD,,,,NO
2024-12-11T04:00:00,97331.9,,,,,99081.05626494637,-0.3192381072726322,,,False,HOLD,,,,NO
2024-12-11T08:00:00,98294.1,,,,,99150.69671733043,-0.3314925321294885,,,False,HOLD,,,,NO
2024-12-11T12:00:00,100374.1,,,,,99301.2393705822,-0.3579830784839477,,,False,HOLD,,,,YES
2024-12-11T16:00:00,101125.4,,,,,99355.61566644184,-0.36755151477053677,,,False,HOLD,,,,NO
2024-12-11T20:00:00,101117.4,,,,,99355.03665623702,-0.36744962805378895,,,False,HOLD,,,,NO
2024-12-12T00:00:00,101035.4,,,,,99349.10180163768,-0.3664052892071226,,,False,HOLD,,,,NO
2024-12-12T04:00:00,100491.2,,,,,99309.71463245517,-0.3594744453003454,,,False,HOLD,,,,NO
2024-12-12T08:00:00,100364.1,,,,,99300.51560782618,-0.3578557200880129,,,False,HOLD,,,,NO
2024-12-12T12:00:00,101795.4,,,,,99404.10777109505,-0.37608452729817515,,,True,LONG,,,,NO
2024-12-12T16:00:00,99477.4,,,,,97095.69423187689,-0.36796930444419684,,,False,HOLD,,,,NO
2024-12-12T20:00:00,100001.1,,,,,97596.86395678518,-0.3700064009455515,,,True,SHORT,,,,NO
2024-12-13T00:00:00,99738.3,100001.2,100348.0,99200.0,99738.3,97580.75182585823,-1535.8362942942342,0.0,,True,CLOSE_MANUAL,0.0,98500.0,101500.0,YES
2024-12-13T04:00:00,100140.1,,,,,97384.68188293843,-0.37399910641060063,,,False,HOLD,,,,NO
2024-12-13T08:00:00,100356.1,,,,,97279.27842930309,-0.37796041505444783,,,False,HOLD,,,,NO
2024-12-13T12:00:00,99874.9,,,,,97514.09390101294,-0.3691354996867658,,,False,HOLD,,,,NO
2024-12-13T16:00:00,101471.4,99872.6,101911.4,99792.0,101471.4,97402.99446426229,-829.7111976866196,0.0,,True,CLOSE_SL_HIT,0.0,0.0,0.0,YES
2024-12-13T20:00:00,101418.6,,,,,97377.22917559589,-0.39128173508787223,,,False,HOLD,,,,NO
2024-12-14T00:00:00,102080.1,,,,,97700.0272523541,-0.3969572812744897,,,False,HOLD,,,,YES
2024-12-14T04:00:00,101811.5,,,,,97568.95610584275,-0.39465274354852525,,,False,HOLD,,,,YES
2024-12-14T08:00:00,101589.2,,,,,97460.47838480971,-0.39274545115655995,,,True,SHORT,,,,YES
2024-12-14T12:00:00,101624.2,101589.3,101742.5,100816.5,101624.2,97352.02975641681,739.4043000918856,0.0,,True,CLOSE_MANUAL,0.0,98500.0,102500.0,YES
2024-12-14T16:00:00,101330.0,,,,,97479.03924889598,-0.3890711135867048,,,False,HOLD,,,,YES
2024-12-14T20:00:00,101421.3,,,,,97439.62399851071,-0.3906941277850676,,,False,HOLD,,,,YES
2024-12-15T00:00:00,101733.2,,,,,97303.77164561133,-0.396250701286873,,,False,HOLD,,,,YES
2024-12-15T04:00:00,101732.9,101733.2,102858.6,101515.4,101732.9,96928.48492973048,-482.46881282446583,0.0,,True,CLOSE_SL_HIT,0.0,0.0,0.0,YES
2024-12-15T08:00:00,102653.4,,,,,96928.48492973048,-0.4123890945276989,,,True,LONG,,,,YES
2024-12-15T12:00:00,102696.9,,,,,96908.90279028236,-0.4131704086243837,,,False,HOLD,,,,NO
2024-12-15T16:00:00,103258.8,,,,,97094.59990785182,-0.41887638800887783,,,False,HOLD,,,,YES
2024-12-15T20:00:00,104477.4,,,,,97497.32371541571,-0.43125102135634946,,,False,HOLD,,,,YES
2024-12-16T00:00:00,104588.5,,,,,97534.04012360572,-0.4323792190954798,,,False,HOLD,,,,YES
2024-12-16T04:00:00,104972.4,,,,,97660.91167269794,-0.4362776449465337,,,False,HOLD,,,,YES
2024-12-16T08:00:00,103767.0,,,,,97262.55021066157,-0.4240370548948003,,,False,HOLD,,,,NO
