timestamp,open,close,low,high,weekly_return_pct
2024-11-10,100000.0,101296.8477824876,99913.87562077564,101296.8477824876,1.296847782487598
2024-11-17,101296.8477824876,99516.09795689116,97191.2344424052,103221.62493737192,-1.7579518658075166
2024-11-24,99516.09795689116,98927.46459664356,98616.72675033734,99618.18795068932,-0.5914956196359067
2024-12-01,98891.44092552466,99070.8005466936,98891.44092552466,100462.55270809012,0.18137021716977397
2024-12-08,99019.51471780214,99354.33460636369,98912.35440414611,99487.6734189049,0.3381352549704397
2024-12-15,99209.01752021036,97497.32371541573,96908.90279028236,99404.10777109503,-1.7253409494211946
2024-12-22,97534.04012360572,97356.07784847208,97262.55021066156,99579.3388115606,-0.1824617076336743
2024-12-29,97567.93401084412,97432.797950779,96817.934474912,98344.48570942636,-0.13850458291974066
2025-01-05,97426.8988462559,96527.827250952,96527.827250952,97518.89345908232,-0.9228165998824145
2025-01-12,96295.64411543866,95519.46486198025,95229.53523778215,97993.35113435802,-0.806037760677869
2025-01-19,95417.7582612953,96713.36241036248,93629.08795364643,98012.44503640794,1.3578228756111033
2025-01-26,96418.3374078727,97351.3021384742,95695.13459407612,97370.24852454172,0.9676216741373977
2025-02-02,97350.93939244878,98367.81306693246,97181.904686625,100525.51045002084,1.044544285684168
2025-02-09,96349.22653004753,103707.77433788958,96349.22653004753,104655.1415955792,7.637370919160635
2025-02-16,103707.77433788958,106525.10115466214,103707.77433788958,106874.21186691192,2.7166013683732615
2025-02-23,106528.9784424044,105043.0168030486,104821.20717164886,106528.9784424044,-1.3948895981943599
2025-03-02,104814.74113442356,100264.918086439,96588.06631599566,104934.8948388128,-4.3408236272314715
2025-03-09,100229.6317295338,103150.40357097596,99731.33202752836,108623.69174358092,2.9140801887048484
2025-03-16,103853.28307311586,104017.43145352633,101424.2880129451,105101.86080541316,0.15805795979979553
2025-03-23,103980.3236873058,107258.72249778952,102803.6380839228,107345.68089387464,3.152903063028223
2025-03-30,107320.99230313615,105526.94870238872,105526.94870238872,108371.07660910554,-1.6716613984336104
2025-04-06,105526.94870238872,109843.04148717588,105526.94870238872,111004.73641001216,4.090038457341905
2025-04-13,109382.1644992792,114221.64351031424,107749.89704499432,114344.33098455028,4.424376710032041
2025-04-20,114607.77524678368,114405.92124520589,113932.92196496496,115162.94995153572,-0.17612592264629745
2025-04-27,114987.93468734248,112704.28896514435,112035.6747553411,115210.31127614251,-1.9859872502340892
2025-05-04,112659.19696031918,111921.64976684596,111666.65342775066,113024.17222770772,-0.6546710906638165
2025-05-11,111754.49232164289,114778.29972844422,111542.74811731125,116274.20533684255,2.7057591547178683
2025-05-18,114787.28779617992,113549.36994511634,113549.36994511634,116012.75544487796,-1.0784450742155949
2025-05-25,113507.08979190009,114635.6454719952,112815.30954249047,114870.04184411655,0.9942600785238787
2025-06-01,114800.20401020024,114995.58393489236,113669.38175792008,116285.59244325866,0.17019126958586206
2025-06-08,114882.87380791288,115731.62825204546,114681.90542523631,116415.16425535722,0.7387998019197539
2025-06-15,115714.72183310012,117723.65859200216,114328.60036914187,117914.26884641396,1.7361116434256418
2025-06-22,117856.6780476211,119353.03119298715,117856.6780476211,119598.60323984158,1.269637979072713
2025-06-29,119442.76866890164,118202.9501273246,118202.9501273246,119766.89757910042,-1.038002179113795
2025-07-06,118241.58233310725,120266.31318710846,118241.58233310725,121163.4297539148,1.7123678608234494
2025-07-13,120223.91638351513,120736.10341843046,119295.34108362804,121321.4006732782,0.4260275744814912
2025-07-20,120548.86598229191,122776.01223903078,120548.86598229191,123852.69617323592,1.8475049421585066
2025-07-27,123190.0150940073,122628.91336021911,119998.85773591684,123541.91206327814,-0.4554766336865912
2025-08-03,122573.5726729272,118441.53551775488,118177.85124631238,122573.5726729272,-3.371066915213583
2025-08-10,118536.3848511838,117706.8894659676,117498.97768781662,118714.9473045014,-0.6997812412261384
2025-08-17,117706.8894659676,118022.1188401063,117410.34269926118,118747.79258005724,0.2678087710658916
2025-08-24,118334.8341361984,117221.8072036802,117087.04731900562,118972.43608480186,-0.9405742110029536
2025-08-31,117057.73009569183,116827.27401448158,116597.5996959589,118614.17889240512,-0.19687386815194774
2025-09-07,116621.15363540952,118498.40128136546,115822.29237844668,118569.69151599288,1.6096973725922448
2025-09-14,118498.40128136546,119106.49391475903,118319.20854141148,119635.36513477308,0.5131652636812367
2025-09-21,119106.49391475903,120052.72127519429,118931.99030874865,120658.37958492544,0.7944380942926932
2025-09-28,119489.84628214178,119921.41495488242,118262.4555660358,119921.41495488242,0.36117602136804816
2025-10-05,119746.84398016274,118023.52344204744,117657.99184829196,121051.4011584023,-1.439136498996818
2025-10-12,117905.60216787262,117777.70846587564,115876.2596549808,118176.12285312732,-0.10847126823956277
2025-10-19,117777.70846587564,114117.65254378771,113080.44606005673,118252.05751152225,-3.10759647964145
2025-10-26,114672.787693143,114776.87869114964,114175.66914892138,116441.56776642386,0.09077218763111627
2025-11-02,114623.80746047953,112426.31039894704,110410.10083168716,114628.52819956206,-1.917138428934273
2025-11-09,112426.31039894704,113811.50015721144,110617.07664585546,113853.05067707325,1.2320868250047745
2025-11-16,114145.14537105992,110353.22765878512,110353.22765878512,114653.65368254136,-3.322014002389795
2025-11-23,110956.08669355002,101204.3966564062,100381.18823994418,111032.1532127664,-8.78878331756332
