timestamp,price,open,high,low,close,net_value,alpha,position_size,avg_price,decision_made,decision_type,quantity_pct,take_profit_price,stop_loss_price
2024-11-06T16:00:00,75814.1,,,,,100000.0,-0.02042763848584873,,,False,HOLD,,,
2024-11-06T20:00:00,75584.8,,,,,100000.0,-0.017341351667106465,,,False,HOLD,,,
2024-11-07T00:00:00,75040.0,,,,,100000.0,-0.010008560307094367,,,False,HOLD,,,
2024-11-07T04:00:00,74768.6,,,,,100000.0,-0.0063556242294379225,,,True,SHORT,,,
2024-11-07T08:00:00,74752.0,,,,,99976.66055001698,-0.006365589330266183,,,False,HOLD,,,
2024-11-07T12:00:00,76056.3,,,,,99453.32588814021,-0.02915429529349743,,,False,HOLD,,,
2024-11-07T16:00:00,76510.0,76056.5,76700.0,75550.6,76510.0,99244.6019050778,-755.3980949221976,0.0,,True,CLOSE_SL_HIT,0.0,0.0,0.0
2024-11-07T20:00:00,75860.3,,,,,99244.6019050778,-0.028603453063617994,,,False,HOLD,,,
2024-11-08T00:00:00,75898.9,,,,,99244.6019050778,-0.029122993714308893,,,False,HOLD,,,
2024-11-08T04:00:00,76156.5,,,,,99244.6019050778,-0.03259018727954228,,,True,SHORT,,,
2024-11-08T08:00:00,75936.7,,,,,99300.75932554915,-0.029070192478406802,,,False,HOLD,,,
2024-11-08T12:00:00,76418.8,,,,,99112.28235019534,-0.03744383652464291,,,False,HOLD,,,
2024-11-08T16:00:00,76906.0,,,,,98921.81153004938,-0.04590606299078283,,,True,CLOSE,,,
2024-11-08T20:00:00,76499.1,76906.0,77087.9,76279.5,76499.1,98891.7451324834,-352.85677259440143,0.0,,True,CLOSE_MANUAL,0.0,0.0,0.0
2024-11-09T00:00:00,76340.0,,,,,98891.7451324834,-0.038588592036621044,,,False,HOLD,,,
2024-11-09T04:00:00,76531.8,,,,,98891.7451324834,-0.04117014376725675,,,True,SHORT,,,
2024-11-09T08:00:00,76489.3,,,,,98878.55271798903,-0.04073003481234628,,,False,HOLD,,,
2024-11-09T12:00:00,76321.2,,,,,98943.71661988381,-0.03781583663844612,,,False,HOLD,,,
2024-11-09T16:00:00,76209.0,,,,,98987.21090776363,-0.03587072637603317,,,False,HOLD,,,
2024-11-09T20:00:00,76675.0,,,,,98806.56618270134,-0.04394934832152686,,,False,HOLD,,,
2024-11-10T00:00:00,77204.7,76675.1,77516.1,76494.1,77204.7,98455.8995876383,-435.8455448450979,0.0,,True,CLOSE_SL_HIT,0.0,0.0,0.0
2024-11-10T04:00:00,78827.7,,,,,98455.8995876383,-0.07643050024994351,,,False,HOLD,,,
2024-11-10T08:00:00,79841.6,,,,,98455.8995876383,-0.09007719107210999,,,False,HOLD,,,
2024-11-10T12:00:00,79687.3,,,,,98455.8995876383,-0.08800037442958084,,,False,HOLD,,,
2024-11-10T16:00:00,79742.9,,,,,98455.8995876383,-0.08874872832021337,,,False,HOLD,,,
2024-11-10T20:00:00,80360.0,,,,,98455.8995876383,-0.09705464893009495,,,True,LONG,,,
2024-11-11T00:00:00,81610.1,,,,,98886.28561007569,-0.10957663760284128,,,False,HOLD,,,
2024-11-11T04:00:00,81104.4,,,,,98700.412731449,-0.10462884548096171,,,False,HOLD,,,
2024-11-11T08:00:00,82136.1,,,,,99079.6198678523,-0.11472304586091642,,,True,CLOSE,,,
2024-11-11T12:00:00,84068.2,82136.0,84288.0,81460.4,84068.2,98809.85756402048,1094.3385000945927,0.0,,True,CLOSE_TP_HIT,0.0,0.0,0.0
2024-11-11T16:00:00,86091.6,,,,,98066.14551613983,-0.1780972464715208,,,True,CLOSE,,,
2024-11-11T20:00:00,88640.0,86091.7,89575.0,86038.2,88640.0,98034.46527213603,-1515.7728155968634,0.0,,True,CLOSE_MANUAL,0.0,0.0,0.0
2024-11-12T00:00:00,88060.0,,,,,98034.46527213603,-0.20490793017633066,,,False,HOLD,,,
2024-11-12T04:00:00,89011.8,,,,,98034.46527213603,-0.21771877969259257,,,False,HOLD,,,
2024-11-12T08:00:00,87156.1,,,,,98034.46527213603,-0.1927417956126103,,,True,LONG,,,
2024-11-12T12:00:00,86611.9,,,,,97821.4514575786,-0.18754721815958206,,,False,HOLD,,,
2024-11-12T16:00:00,88697.9,,,,,98525.36051692502,-0.20858485806719193,,,False,HOLD,,,
2024-11-12T20:00:00,87944.5,,,,,98271.12989117642,-0.2009866999145586,,,False,HOLD,,,
2024-11-13T00:00:00,87139.1,,,,,97999.3521556071,-0.1928641135379579,,,False,HOLD,,,
2024-11-13T04:00:00,87357.6,,,,,98073.08376129607,-0.19506772059443572,,,False,HOLD,,,
2024-11-13T08:00:00,87666.5,,,,,98177.32034251952,-0.19818302594796425,,,True,CLOSE,,,
2024-11-13T12:00:00,92525.6,87660.1,92666.0,87487.5,92525.6,97431.5141502875,1068.465113426265,0.0,,True,CLOSE_TP_HIT,0.0,0.0,0.0
2024-11-13T16:00:00,90176.9,,,,,98224.06985867051,-0.23150451652465964,,,False,HOLD,,,
2024-11-13T20:00:00,90378.4,,,,,98156.07480811523,-0.2348965769036384,,,True,SHORT,,,
2024-11-14T00:00:00,89936.2,,,,,98319.49645551058,-0.22731052427073237,,,False,HOLD,,,
2024-11-14T04:00:00,90781.0,,,,,97998.37118443626,-0.2418924490463402,,,True,SHORT,,,
2024-11-14T08:00:00,91483.8,,,,,97707.31298794592,-0.25426243954247796,,,True,CLOSE,,,
2024-11-14T12:00:00,87954.9,91483.8,91777.7,87837.7,87954.9,97669.78531047916,-1433.1450750831311,0.0,,True,CLOSE_MANUAL,0.0,0.0,0.0
2024-11-14T16:00:00,89464.0,,,,,97669.78531047916,-0.2274520114916089,,,False,HOLD,,,
2024-11-14T20:00:00,87330.0,,,,,97669.78531047916,-0.19872922007775842,,,True,SHORT,,,
2024-11-15T00:00:00,88201.9,,,,,97240.66455855715,-0.21475585488551457,,,False,HOLD,,,
2024-11-15T04:00:00,87623.9,,,,,97499.23840905278,-0.2043904662225426,,,False,HOLD,,,
2024-11-15T08:00:00,89731.9,87625.2,89766.6,87372.8,89731.9,96619.90837352647,-1049.8769369526706,0.0,,True,CLOSE_SL_HIT,0.0,0.0,0.0
2024-11-15T12:00:00,88439.9,,,,,96619.90837352647,-0.2241668020950043,,,False,HOLD,,,
2024-11-15T16:00:00,90374.2,,,,,96619.90837352647,-0.25020171091965804,,,False,HOLD,,,
2024-11-15T20:00:00,91022.9,,,,,96619.90837352647,-0.258932954963784,,,False,HOLD,,,
2024-11-16T00:00:00,91248.1,,,,,96619.90837352647,-0.26196405741289336,,,True,SHORT,,,
2024-11-16T04:00:00,91117.9,,,,,96632.28187722346,-0.2600878821500174,,,False,HOLD,,,
2024-11-16T08:00:00,91169.9,,,,,96615.76349962846,-0.26095296524814177,,,True,CLOSE,,,
2024-11-16T12:00:00,90527.8,91166.2,91316.0,90060.1,90527.8,96587.9788896592,-31.92948386726401,0.0,,True,CLOSE_MANUAL,0.0,0.0,0.0
2024-11-16T16:00:00,91108.4,,,,,96587.9788896592,-0.26040304580333956,,,True,SHORT,,,
2024-11-16T20:00:00,90583.3,,,,,96726.00690298977,-0.2519551284763073,,,True,CLOSE,,,
2024-11-17T00:00:00,90247.9,90583.9,90899.9,89354.3,90247.9,96696.21262327331,108.23373361409591,0.0,,True,CLOSE_MANUAL,0.0,0.0,0.0
2024-11-17T04:00:00,90564.4,,,,,96696.21262327331,-0.25199868478906606,,,True,SHORT,,,
2024-11-17T08:00:00,90688.1,,,,,96627.6131646725,-0.25434963218570855,,,False,HOLD,,,
2024-11-17T12:00:00,90260.0,,,,,96764.73873042689,-0.24721632076234007,,,False,HOLD,,,
2024-11-17T16:00:00,90048.9,,,,,96832.35659291405,-0.24369882008148727,,,False,HOLD,,,
2024-11-17T20:00:00,89860.0,,,,,96892.86352907616,-0.2405512318360441,,,False,HOLD,,,
2024-11-18T00:00:00,90655.9,,,,,96637.13244669477,-0.2538210401698315,,,False,HOLD,,,
2024-11-18T04:00:00,91716.4,,,,,96297.44157427587,-0.27149185718567387,,,False,HOLD,,,
2024-11-18T08:00:00,90277.1,,,,,96758.46663101563,-0.24750920095662932,,,False,HOLD,,,
2024-11-18T12:00:00,92333.3,90280.2,92644.1,89375.0,92333.3,96016.81623403428,-679.3963892390195,0.0,,True,CLOSE_SL_HIT,0.0,0.0,0.0
2024-11-18T16:00:00,90608.9,,,,,96016.81623403428,-0.2593916009860095,,,True,LONG,,,
2024-11-18T20:00:00,90464.0,,,,,95892.03370840612,-0.2586891298618475,,,False,HOLD,,,
2024-11-19T00:00:00,91428.8,,,,,96403.22534798345,-0.2665630378128797,,,False,HOLD,,,
2024-11-19T04:00:00,91624.7,,,,,96507.02141161653,-0.2681618132768175,,,False,HOLD,,,
2024-11-19T08:00:00,91660.0,,,,,96525.72483706955,-0.268449902985225,,,False,HOLD,,,
2024-11-19T12:00:00,92380.7,,,,,96907.58202471817,-0.2743316665220293,,,False,HOLD,,,
2024-11-19T16:00:00,93225.7,92382.5,93888.0,92128.0,93225.7,97451.09403122566,1434.2777971913736,0.0,,True,CLOSE_TP_HIT,0.0,0.0,0.0
2024-11-19T20:00:00,92307.9,,,,,97451.09403122566,-0.2679166874059102,,,True,LONG,,,
2024-11-20T00:00:00,92043.9,,,,,97263.01373329357,-0.2662441553649609,,,False,HOLD,,,
2024-11-20T04:00:00,92842.4,,,,,97684.50906892538,-0.27277669448472497,,,False,HOLD,,,
2024-11-20T08:00:00,93453.1,,,,,98006.87250220071,-0.2777728393068165,,,False,HOLD,,,
2024-11-20T12:00:00,94724.9,,,,,98678.20345756266,-0.2881774520213014,,,False,HOLD,,,
2024-11-20T16:00:00,94015.7,,,,,98303.84592214617,-0.28237547738919516,,,False,HOLD,,,
2024-11-20T20:00:00,94286.8,,,,,98446.94847128804,-0.2845933500947282,,,False,HOLD,,,
2024-11-21T00:00:00,95792.6,94287.0,95910.2,94000.0,95792.6,98773.27084635076,1322.1768151250965,0.0,,True,CLOSE_TP_HIT,0.0,0.0,0.0
2024-11-21T04:00:00,96908.2,,,,,98773.27084635076,-0.3166131279431017,,,True,LONG,,,
2024-11-21T08:00:00,97975.9,,,,,99070.14407875389,-0.3280152130476402,,,False,HOLD,,,
2024-11-21T12:00:00,96659.9,,,,,98667.74585723972,-0.3143263585708292,,,False,HOLD,,,
2024-11-21T16:00:00,97815.7,,,,,99021.15912808021,-0.32634883425798583,,,True,CLOSE,,,
2024-11-21T20:00:00,98317.2,97815.7,98727.5,97513.1,98317.2,98991.24965717127,217.9788108204975,0.0,,True,CLOSE_MANUAL,0.0,0.0,0.0
