timestamp,price,open,high,low,close,net_value,alpha,position_size,avg_price,decision_made,decision_type,quantity_pct,take_profit_price,stop_loss_price
2024-11-06T16:00:00,75814.1,,,,,100000.0,-0.02042763848584873,,,False,HOLD,,,
2024-11-06T20:00:00,75584.8,,,,,100000.0,-0.017341351667106465,,,False,HOLD,,,
2024-11-07T00:00:00,75040.0,,,,,100000.0,-0.010008560307094367,,,False,HOLD,,,
2024-11-07T04:00:00,74768.6,,,,,100000.0,-0.0063556242294379225,,,False,HOLD,,,
2024-11-07T08:00:00,74752.0,,,,,100000.0,-0.006132194830436009,,,True,SHORT,,,
2024-11-07T12:00:00,76056.3,,,,,99446.50902985873,-0.029222463876312266,,,False,HOLD,,,
2024-11-07T16:00:00,76510.0,76056.5,76700.0,75550.6,76510.0,99237.73869595463,-762.261304045379,0.0,,True,CLOSE_SL_HIT,0.0,0.0,0.0
2024-11-07T20:00:00,75860.3,,,,,99237.73869595463,-0.028672085154849695,,,False,HOLD,,,
2024-11-08T00:00:00,75898.9,,,,,99237.73869595463,-0.029191625805540595,,,False,HOLD,,,
2024-11-08T04:00:00,76156.5,,,,,99237.73869595463,-0.03265881937077398,,,False,HOLD,,,
2024-11-08T08:00:00,75936.7,,,,,99237.73869595463,-0.029700398774352044,,,False,HOLD,,,
2024-11-08T12:00:00,76418.8,,,,,99237.73869595463,-0.03618927306705002,,,False,HOLD,,,
2024-11-08T16:00:00,76906.0,,,,,99237.73869595463,-0.042746791331730365,,,True,SHORT,,,
2024-11-08T20:00:00,76499.1,,,,,99344.19286839642,-0.036205537411297624,,,False,HOLD,,,
2024-11-09T00:00:00,76340.0,,,,,99394.83790568763,-0.03355766430457872,,,False,HOLD,,,
2024-11-09T04:00:00,76531.8,,,,,99332.96432533668,-0.03675795183872391,,,False,HOLD,,,
2024-11-09T08:00:00,76489.3,,,,,99346.67458167096,-0.036048816175527035,,,False,HOLD,,,
2024-11-09T12:00:00,76321.2,,,,,99400.9026779014,-0.03324397605827027,,,False,HOLD,,,
2024-11-09T16:00:00,76209.0,,,,,99437.0977546239,-0.031371857907430425,,,False,HOLD,,,
2024-11-09T20:00:00,76675.0,,,,,99286.7688263468,-0.039147321885072243,,,False,HOLD,,,
2024-11-10T00:00:00,77204.7,76675.1,77516.1,76494.1,77204.7,98994.94779012092,-242.79090583371755,0.0,,True,CLOSE_SL_HIT,0.0,0.0,0.0
2024-11-10T04:00:00,78827.7,,,,,98994.94779012092,-0.07104001822511731,,,False,HOLD,,,
2024-11-10T08:00:00,79841.6,,,,,98994.94779012092,-0.08468670904728379,,,True,LONG,,,
2024-11-10T12:00:00,79687.3,,,,,98893.33919994207,-0.0836259783065431,,,False,HOLD,,,
2024-11-10T16:00:00,79742.9,,,,,98917.46749501626,-0.08413304924643375,,,False,HOLD,,,
2024-11-10T20:00:00,80360.0,,,,,99185.26553261132,-0.08976098948036476,,,False,HOLD,,,
2024-11-11T00:00:00,81610.1,,,,,99727.76160585321,-0.10116187764506604,,,False,HOLD,,,
2024-11-11T04:00:00,81104.4,,,,,99508.30695083487,-0.09654990328710303,,,False,HOLD,,,
2024-11-11T08:00:00,82136.1,,,,,99956.02569234649,-0.10595898761597458,,,False,HOLD,,,
2024-11-11T12:00:00,84068.2,82136.0,84288.0,81460.4,84068.2,100511.67081847954,1516.7230283586255,0.0,,True,CLOSE_TP_HIT,0.0,0.0,0.0
2024-11-11T16:00:00,86091.6,,,,,100511.67081847954,-0.1536419934481237,,,False,HOLD,,,
2024-11-11T20:00:00,88640.0,,,,,100511.67081847954,-0.18794244407561028,,,False,HOLD,,,
2024-11-12T00:00:00,88060.0,,,,,100511.67081847954,-0.18013587471289555,,,False,HOLD,,,
2024-11-12T04:00:00,89011.8,,,,,100511.67081847954,-0.19294672422915746,,,False,HOLD,,,
2024-11-12T08:00:00,87156.1,,,,,100511.67081847954,-0.16796974014917518,,,True,LONG,,,
2024-11-12T12:00:00,86611.9,,,,,100256.8750170845,-0.16319298256452305,,,False,HOLD,,,
2024-11-12T16:00:00,88697.9,86611.8,89750.0,85725.7,88697.9,99975.17949293328,-536.4913255462665,0.0,,True,CLOSE_SL_HIT,0.0,0.0,0.0
2024-11-12T20:00:00,87944.5,,,,,99975.17949293328,-0.18394620389698993,,,False,HOLD,,,
2024-11-13T00:00:00,87139.1,,,,,99975.17949293328,-0.17310584016469613,,,False,HOLD,,,
2024-11-13T04:00:00,87357.6,,,,,99975.17949293328,-0.17604676327806365,,,False,HOLD,,,
2024-11-13T08:00:00,87666.5,,,,,99975.17949293328,-0.18020443444382667,,,True,SHORT,,,
2024-11-13T12:00:00,92525.6,,,,,94439.55061926272,-0.3009622769570276,,,False,HOLD,,,
2024-11-13T16:00:00,90176.9,92525.7,93263.0,89938.0,90176.9,94336.03256432162,-5639.146928611673,0.0,,True,CLOSE_MANUAL,0.0,0.0,0.0
2024-11-13T20:00:00,90378.4,,,,,94336.03256432162,-0.2730969993415745,,,True,SHORT,,,
2024-11-14T00:00:00,89936.2,,,,,94427.83949472322,-0.26622709387860605,,,False,HOLD,,,
2024-11-14T04:00:00,90781.0,,,,,94207.39113452227,-0.27980224954548,,,False,HOLD,,,
2024-11-14T08:00:00,91483.8,,,,,94023.99730456344,-0.2910955963763027,,,False,HOLD,,,
2024-11-14T12:00:00,87954.9,,,,,94944.85457055907,-0.2343894329851669,,,False,HOLD,,,
2024-11-14T16:00:00,89464.0,87954.9,89690.8,87526.2,89464.0,94921.90296843236,585.8704041107459,0.0,,True,CLOSE_MANUAL,0.0,0.0,0.0
2024-11-14T20:00:00,87330.0,,,,,94921.90296843236,-0.22620804349822637,,,True,LONG,,,
2024-11-15T00:00:00,88201.9,,,,,95135.09682338468,-0.2358115322372393,,,False,HOLD,,,
2024-11-15T04:00:00,87623.9,,,,,94978.03493195059,-0.22960250099356444,,,False,HOLD,,,
2024-11-15T08:00:00,89731.9,,,,,95550.84888894549,-0.2522472031763787,,,False,HOLD,,,
2024-11-15T12:00:00,88439.9,89732.0,90707.5,87763.3,88439.9,95599.24460324377,677.3416348114116,0.0,,True,CLOSE_TP_HIT,0.0,0.0,0.0
2024-11-15T16:00:00,90374.2,,,,,95599.24460324377,-0.260408348622485,,,False,HOLD,,,
2024-11-15T20:00:00,91022.9,,,,,95599.24460324377,-0.26913959266661097,,,False,HOLD,,,
2024-11-16T00:00:00,91248.1,,,,,95599.24460324377,-0.27217069511572034,,,False,HOLD,,,
2024-11-16T04:00:00,91117.9,,,,,95599.24460324377,-0.27041825488981425,,,False,HOLD,,,
2024-11-16T08:00:00,91169.9,,,,,95599.24460324377,-0.27111815421198865,,,False,HOLD,,,
2024-11-16T12:00:00,90527.8,,,,,95599.24460324377,-0.26247574354336956,,,True,SHORT,,,
2024-11-16T16:00:00,91108.4,,,,,95351.19087003384,-0.2727709259995933,,,False,HOLD,,,
2024-11-16T20:00:00,90583.3,,,,,95545.27166255731,-0.2637624808806319,,,False,HOLD,,,
2024-11-17T00:00:00,90247.9,,,,,95668.32124544079,-0.2580176344237719,,,False,HOLD,,,
2024-11-17T04:00:00,90564.4,,,,,95551.34053541665,-0.2634474056676327,,,False,HOLD,,,
2024-11-17T08:00:00,90688.1,90564.5,91489.9,90481.4,90688.1,95517.83027448777,-81.41432875598713,0.0,,True,CLOSE_MANUAL,0.0,0.0,0.0
2024-11-17T12:00:00,90260.0,,,,,95517.83027448777,-0.25968540532173123,,,True,SHORT,,,
2024-11-17T16:00:00,90048.9,,,,,95562.62498858666,-0.25639613612476114,,,False,HOLD,,,
2024-11-17T20:00:00,89860.0,,,,,95632.5913230493,-0.2531539538963127,,,False,HOLD,,,
2024-11-18T00:00:00,90655.9,,,,,95336.8834145811,-0.2668235304909682,,,False,HOLD,,,
2024-11-18T04:00:00,91716.4,90655.9,92279.1,90440.3,91716.4,94879.12061541554,-638.7096590722415,0.0,,True,CLOSE_SL_HIT,0.0,0.0,0.0
2024-11-18T08:00:00,90277.1,,,,,94879.12061541554,-0.2663026611126303,,,False,HOLD,,,
2024-11-18T12:00:00,92333.3,,,,,94879.12061541554,-0.293978295463689,,,False,HOLD,,,
2024-11-18T16:00:00,90608.9,,,,,94879.12061541554,-0.27076855717219694,,,True,SHORT,,,
2024-11-18T20:00:00,90464.0,,,,,94893.33304881127,-0.268676136457796,,,False,HOLD,,,
2024-11-19T00:00:00,91428.8,,,,,94640.1159065713,-0.2841941322270012,,,False,HOLD,,,
2024-11-19T04:00:00,91624.7,91429.5,92019.9,91238.1,91624.7,94518.91083498082,-360.2097804347016,0.0,,True,CLOSE_SL_HIT,0.0,0.0,0.0
2024-11-19T08:00:00,91660.0,,,,,94518.91083498082,-0.2885180430061122,,,False,HOLD,,,
2024-11-19T12:00:00,92380.7,,,,,94518.91083498082,-0.29821837841940274,,,False,HOLD,,,
2024-11-19T16:00:00,93225.7,,,,,94518.91083498082,-0.30959174240473714,,,True,LONG,,,
2024-11-19T20:00:00,92307.9,,,,,94160.1786900195,-0.3008258408179717,,,False,HOLD,,,
2024-11-20T00:00:00,92043.9,92307.9,92423.9,91479.7,92043.9,93947.37206277286,-571.5387722079727,0.0,,True,CLOSE_SL_HIT,0.0,0.0,0.0
2024-11-20T04:00:00,92842.4,,,,,93947.37206277286,-0.3101480645462502,,,False,HOLD,,,
2024-11-20T08:00:00,93453.1,,,,,93947.37206277286,-0.31836784370109505,,,True,LONG,,,
2024-11-20T12:00:00,94724.9,,,,,94302.74581056714,-0.3319320284912566,,,False,HOLD,,,
2024-11-20T16:00:00,94015.7,,,,,94088.86052607604,-0.3245253313498965,,,False,HOLD,,,
2024-11-20T20:00:00,94286.8,,,,,94170.62067924233,-0.3273566280151852,,,False,HOLD,,,
2024-11-21T00:00:00,95792.6,,,,,94624.74992541649,-0.3430828047713332,,,False,HOLD,,,
2024-11-21T04:00:00,96908.2,,,,,94961.20004298314,-0.3547338359767779,,,False,HOLD,,,
2024-11-21T08:00:00,97975.9,,,,,95283.20415783249,-0.36588461225685426,,,False,HOLD,,,
2024-11-21T12:00:00,96659.9,,,,,94886.31606647561,-0.3521406564784702,,,False,HOLD,,,
2024-11-21T16:00:00,97815.7,,,,,95234.88996920378,-0.3642115258467501,,,False,HOLD,,,
2024-11-21T20:00:00,98317.2,,,,,95386.13569702709,-0.36944905914679543,,,False,HOLD,,,
2024-11-22T00:00:00,98841.4,,,,,95544.2274428396,-0.3749236652402824,,,False,HOLD,,,
2024-11-22T04:00:00,99169.5,,,,,95643.17803765282,-0.378350254823024,,,False,HOLD,,,
