datetime,Open,High,Low,Close,Volume
2021-01-31 16:00:00,32862.2,40950.0,32170.2,37924.8,116981.7495877
2021-02-07 16:00:00,37922.4,49705.1,37344.1,48543.2,103920.94623119
2021-02-14 16:00:00,48546.2,57827.5,45680.0,57321.3,84476.00804206
2021-02-21 16:00:00,57321.4,58318.0,43173.3,43395.9,140831.50239291
2021-02-28 16:00:00,43392.6,52630.1,43001.0,50588.2,92966.67713856
2021-03-07 16:00:00,50591.2,61829.0,49254.2,59673.2,103584.69868826
2021-03-14 16:00:00,59673.3,60734.9,53272.7,57158.5,104981.59057886
2021-03-21 16:00:00,57158.9,58430.0,50444.1,56364.5,104581.31912731
2021-03-28 16:00:00,56364.5,60200.0,54689.8,57928.1,86048.93756025
2021-04-04 16:00:00,57933.5,61331.7,55500.0,59641.7,62155.89124724
2021-04-11 16:00:00,59641.7,64846.9,50900.0,55450.3,102471.61254082
2021-04-18 16:00:00,55436.9,57520.9,47503.7,50250.3,120336.22819604
2021-04-25 16:00:00,50250.3,58476.3,46988.1,56597.9,82804.17516246
2021-05-02 16:00:00,56597.9,59520.0,52910.0,57379.1,96298.66085921
2021-05-09 16:00:00,57371.9,59541.6,45750.0,47712.3,125779.44183909
2021-05-16 16:00:00,47723.7,48095.4,29000.0,33317.5,432350.12469852
2021-05-23 16:00:00,33317.5,40855.3,31083.3,35488.0,192304.06332812
2021-05-30 16:00:00,35488.0,39482.0,34149.4,36161.8,109149.21368895
2021-06-06 16:00:00,36160.1,38450.9,31000.0,36037.2,154379.61858445
2021-06-13 16:00:00,36037.2,41324.4,33339.0,34417.7,158970.86418823
2021-06-20 16:00:00,34417.7,36127.2,28808.0,33198.8,227702.63164697
2021-06-27 16:00:00,33198.9,36610.6,32403.4,35513.5,130477.58751848
2021-07-04 16:00:00,35513.5,35964.3,32050.0,33951.4,117198.59490558
2021-07-11 16:00:00,33951.4,34669.8,31031.5,31373.7,105584.5907699
2021-07-18 16:00:00,31365.1,34802.0,29263.7,34180.0,111557.36550634
2021-07-25 16:00:00,34180.1,42574.6,34092.5,41289.0,158305.32155014
2021-08-01 16:00:00,41290.3,45380.1,37307.2,43989.5,131345.12156867
2021-08-08 16:00:00,43990.3,48155.0,42777.8,46168.9,114741.66228651
2021-08-15 16:00:00,46168.9,49786.0,43933.2,48517.0,108495.35243483
2021-08-22 16:00:00,48516.9,50504.0,46278.7,48476.4,102080.19723331
2021-08-29 16:00:00,48481.0,51049.4,46501.0,50217.8,106094.40407088
2021-09-05 16:00:00,50217.8,52920.3,42619.5,45895.5,137076.39580093
2021-09-12 16:00:00,45895.5,48822.7,43346.7,47647.9,96279.82240557
2021-09-19 16:00:00,47648.0,47786.5,39566.8,43343.6,166614.27273652
2021-09-26 16:00:00,43343.6,48463.6,40733.1,47888.6,106894.37724837
2021-10-03 16:00:00,47888.7,56215.5,47000.0,55365.9,108119.55047924
2021-10-10 16:00:00,55365.9,62980.9,53700.0,60768.5,103911.13577188
2021-10-17 16:00:00,60768.6,66999.0,58894.3,59867.0,117161.22258677
2021-10-24 16:00:00,59867.0,63715.6,55896.0,60450.1,88442.87428152
2021-10-31 16:00:00,60450.1,64250.0,59400.0,61940.4,80698.61535123
2021-11-07 16:00:00,61933.6,69040.1,61933.6,64077.1,86894.22792427
2021-11-14 16:00:00,64077.1,66342.4,55606.9,59203.2,93184.21449751
2021-11-21 16:00:00,59203.2,60035.7,53488.0,54295.2,91167.57040148
2021-11-28 16:00:00,54295.2,59184.6,41241.7,47952.5,127584.80386549
2021-12-05 16:00:00,47957.8,51936.0,46750.9,49618.1,96393.25959316
2021-12-12 16:00:00,49618.1,50773.1,45457.2,47240.0,102842.38729633
2021-12-19 16:00:00,47241.1,51815.6,45566.6,50050.3,80239.60919611
2021-12-26 16:00:00,50051.7,52095.7,45678.0,47346.0,88161.58707633
2022-01-02 16:00:00,47346.0,47994.1,40515.9,41616.2,110205.43724951
2022-01-09 16:00:00,41616.3,44431.1,39636.1,43225.4,67667.13108609
2022-01-16 16:00:00,43225.5,43497.0,34000.0,35300.0,93637.74002315
2022-01-23 16:00:00,35300.0,38900.0,32928.1,37977.2,84969.99913728
2022-01-30 16:00:00,37978.0,42222.0,36254.0,41514.0,41399.28147855
2022-02-06 16:00:00,41514.0,45832.2,41422.4,42562.6,53256.11799828
2022-02-13 16:00:00,42562.6,44761.3,37955.5,38340.0,39647.00821424
2022-02-20 16:00:00,38339.5,40308.0,34322.0,39361.5,71077.81750582
2022-02-27 16:00:00,39355.2,45333.0,36965.8,38856.0,64415.63323253
2022-03-06 16:00:00,38856.1,42583.5,37158.8,38938.1,60470.48507767
2022-03-13 16:00:00,38938.1,42398.0,37554.8,41345.1,67511.63299005
2022-03-20 16:00:00,41345.1,45080.0,40480.0,44866.0,58742.93726222
2022-03-27 16:00:00,44864.6,48184.8,44219.6,46409.9,64758.5818891
2022-04-03 16:00:00,46409.9,47440.0,42112.0,42740.0,56164.99729763
2022-04-10 16:00:00,42740.0,43408.5,39190.0,40440.8,56807.85480142
2022-04-17 16:00:00,40440.9,42970.0,38519.4,39659.7,39684.75862979
2022-04-24 16:00:00,39659.7,40801.0,37386.0,38490.7,48731.05937915
2022-05-01 16:00:00,38490.7,40033.3,34199.0,34369.8,64543.45986386
2022-05-08 16:00:00,34369.8,34752.0,26700.0,30009.8,186595.13399577
2022-05-15 16:00:00,30009.9,31455.0,28650.6,29846.6,59814.85373214
2022-05-22 16:00:00,29846.5,30671.3,28006.0,29212.8,51320.06545914
2022-05-29 16:00:00,29214.7,32408.5,29077.2,29968.1,44675.22213918
2022-06-05 16:00:00,29968.2,31758.3,26893.3,28090.3,58140.00252239
2022-06-12 16:00:00,28090.2,28237.0,17618.0,19821.7,216454.55197669
2022-06-19 16:00:00,19825.9,21886.0,19377.0,21330.4,101032.6619018
2022-06-26 16:00:00,21327.5,21538.5,18616.0,19048.1,74688.60233634
2022-07-03 16:00:00,19048.2,22528.9,19017.6,20900.2,66187.91230523
2022-07-10 16:00:00,20900.1,21668.0,18915.4,21173.7,83938.20211723
2022-07-17 16:00:00,21173.7,24269.7,20755.2,22845.0,139595.52526821
2022-07-24 16:00:00,22845.1,24666.0,20709.8,23771.6,144808.3299177
2022-07-31 16:00:00,23772.6,24193.5,22373.4,23019.2,97989.60190783
2022-08-07 16:00:00,23019.3,25035.3,22658.7,24525.4,88989.93668638
2022-08-14 16:00:00,24525.4,25205.0,20767.7,21422.4,96111.27291369
2022-08-21 16:00:00,21422.4,21891.0,19784.9,20018.9,74831.81158907
2022-08-28 16:00:00,20018.9,20570.1,19523.9,19791.6,48248.62607514
2022-09-04 16:00:00,19791.7,21800.0,18505.7,21640.9,69298.78733647
2022-09-11 16:00:00,21642.0,22800.0,19320.0,19815.0,83178.30487154
2022-09-18 16:00:00,19814.2,19995.0,18144.5,18990.2,88227.3227555
2022-09-25 16:00:00,18990.1,20380.3,18461.9,19143.9,68153.44565291
2022-10-02 16:00:00,19144.7,20462.4,18920.0,19536.2,60997.49611909
2022-10-09 16:00:00,19536.2,19954.8,18155.0,19158.0,61703.85982338
2022-10-16 16:00:00,19158.1,19709.2,18648.9,19193.0,37303.49632958
2022-10-23 16:00:00,19193.1,21080.0,19161.0,20679.0,75609.64428736
2022-10-30 16:00:00,20679.1,21475.9,20032.2,21244.2,41469.11080777
2022-11-06 16:00:00,21244.3,21280.0,15511.1,16575.7,167317.83556787
2022-11-13 16:00:00,16575.8,17198.7,15820.0,16581.8,48452.27211652
2022-11-20 16:00:00,16580.9,16810.8,15450.0,16575.0,45522.6352373
2022-11-27 16:00:00,16575.0,17335.5,16000.0,17030.5,45069.28041288
2022-12-04 16:00:00,17030.6,17420.1,16686.0,17154.9,34458.87627255
2022-12-11 16:00:00,17155.0,18377.1,16530.0,16742.6,57813.76560509
2022-12-18 16:00:00,16749.0,17061.4,16248.6,16795.2,26535.23795063
2022-12-25 16:00:00,16795.3,16968.9,16340.9,16560.2,21325.2349628
2023-01-01 16:00:00,16560.0,17034.5,16548.1,17000.8,20362.34655389
2023-01-08 16:00:00,17000.8,21482.8,16921.3,20911.7,79406.61960038
2023-01-15 16:00:00,20911.7,23379.0,20400.0,22788.7,77027.32200581
2023-01-22 16:00:00,22788.7,23818.7,22306.6,23527.0,53779.5978352
2023-01-29 16:00:00,23526.9,24252.7,22483.0,23099.2,49703.11274206
2023-02-05 16:00:00,23099.1,23457.1,21440.0,21943.1,42309.65167314
2023-02-12 16:00:00,21943.1,25249.9,21356.5,24922.9,69392.36077269
2023-02-19 16:00:00,24923.4,25320.0,22729.4,23247.9,65521.08994181
2023-02-26 16:00:00,23248.0,24009.0,21898.0,22438.8,52916.62834024
2023-03-05 16:00:00,22438.9,22598.0,19529.7,20356.1,99972.31656855
2023-03-12 16:00:00,20356.1,27768.1,20340.2,27550.6,195779.30666282
2023-03-19 16:00:00,27542.4,28890.0,26603.6,27803.4,106645.86017232
2023-03-26 16:00:00,27803.3,29183.7,26503.0,28124.7,75533.82260254
2023-04-02 16:00:00,28124.7,28795.0,27202.9,27888.3,48979.11118573
2023-04-09 16:00:00,27888.4,31043.4,27874.3,30330.5,62248.59922997
2023-04-16 16:00:00,30331.3,30556.8,27122.9,27472.3,72732.79033131
2023-04-23 16:00:00,27472.8,30040.1,26902.6,29661.9,81873.31545411
2023-04-30 16:00:00,29661.8,29867.1,27662.3,28947.2,66038.89231107
2023-05-07 16:00:00,28949.6,29032.4,25791.7,27081.8,71826.41681823
2023-05-14 16:00:00,27081.9,27665.1,26361.3,26900.0,45488.40629296
2023-05-21 16:00:00,26900.0,27500.0,25868.0,27272.0,51734.10099209
2023-05-28 16:00:00,27272.0,28454.9,26502.4,27177.6,50127.05583802
2023-06-04 16:00:00,27177.6,27466.1,25348.7,25752.2,87001.83801174
2023-06-11 16:00:00,25754.4,26880.0,24783.0,26559.9,67436.06748577
2023-06-18 16:00:00,26560.0,31456.0,26255.1,30588.1,115329.84011441
2023-06-25 16:00:00,30588.2,31290.0,29419.0,30499.4,76036.02299144
2023-07-02 16:00:00,30499.4,31550.0,29705.2,30351.0,51616.33114613
2023-07-09 16:00:00,30351.0,31830.0,29900.7,30377.4,63245.9842762
2023-07-16 16:00:00,30377.5,30416.0,29500.0,29898.5,36231.41044658
2023-07-23 16:00:00,29898.5,30350.0,28866.7,29351.7,36978.92994827
2023-07-30 16:00:00,29351.8,30039.6,28570.1,29009.0,39856.69200517
2023-08-06 16:00:00,29008.9,30242.7,28701.0,29372.1,34495.1977765
2023-08-13 16:00:00,29372.0,29695.0,24220.0,26105.8,86570.87849467
2023-08-20 16:00:00,26105.9,26816.4,25320.0,26123.2,36218.53512666
2023-08-27 16:00:00,26123.2,28163.5,25329.0,25872.1,61154.77724797
2023-09-03 16:00:00,25872.0,26450.9,25369.7,25774.5,32979.65724535
2023-09-10 16:00:00,25774.5,26900.0,24900.0,26548.7,59477.78096651
2023-09-17 16:00:00,26548.8,27500.0,26366.6,26576.7,46849.68110247
2023-09-24 16:00:00,26576.8,27316.0,25989.6,27153.0,49654.50632861
2023-10-01 16:00:00,27152.1,28600.0,27035.0,27898.1,59595.92288124
2023-10-08 16:00:00,27898.2,27987.9,26530.0,26899.5,45553.81088335
2023-10-15 16:00:00,26899.5,30535.8,26886.0,29827.1,95927.26757875
2023-10-22 16:00:00,29827.1,35919.2,29720.1,34448.3,107517.66106057
2023-10-29 16:00:00,34447.4,35989.0,34016.5,34884.9,77158.66919622
2023-11-05 16:00:00,34885.0,38028.1,34407.1,37154.5,89867.55558208
2023-11-12 16:00:00,37154.4,37967.9,34471.6,36571.1,88617.27723816
2023-11-19 16:00:00,36574.2,38424.6,35621.1,37439.7,86235.91641418
2023-11-26 16:00:00,37439.7,39828.5,36710.0,39765.5,76092.04705156
2023-12-03 16:00:00,39764.1,44726.8,39428.8,43911.7,112011.80453827
2023-12-10 16:00:00,43911.8,44050.0,40200.0,41809.8,105470.88211611
2023-12-17 16:00:00,41809.9,44406.3,40544.4,43680.2,82859.59133487
2023-12-24 16:00:00,43680.2,43807.9,41267.1,42457.5,80071.08404747
2023-12-31 16:00:00,42457.6,45884.6,40157.3,44048.1,132854.93562738
2024-01-07 16:00:00,44048.1,48988.0,41360.9,42906.2,195379.30593197
2024-01-14 16:00:00,42906.2,43585.0,40258.2,41656.2,77148.56592326
2024-01-21 16:00:00,41658.0,42838.2,38554.0,42260.2,92511.18063564
2024-01-28 16:00:00,42260.3,43884.4,41617.2,42936.0,70067.25234537
2024-02-04 16:00:00,42936.1,48594.4,42188.0,48148.4,68306.58026932
2024-02-11 16:00:00,48148.4,52813.0,47705.7,51781.4,86191.32190239
2024-02-18 16:00:00,51781.5,53006.0,50513.1,51522.1,66241.00427631
2024-02-25 16:00:00,51520.9,64085.2,50902.2,62172.1,118290.2238146
2024-03-03 16:00:00,62172.1,70040.0,59000.0,69191.5,140631.91764562
2024-03-10 16:00:00,69191.5,73787.1,64541.7,67963.8,133941.06277401
2024-03-17 16:00:00,67963.7,68974.0,60767.5,65673.1,122367.89716654
2024-03-24 16:00:00,65674.5,71777.0,64609.2,70394.0,77195.98797043
2024-03-31 16:00:00,70394.0,71400.1,64403.1,69555.9,82877.59261804
2024-04-07 16:00:00,69560.0,72799.0,60000.0,64173.3,117757.42313494
2024-04-14 16:00:00,64180.1,66867.2,59587.2,65043.9,113502.21552736
2024-04-21 16:00:00,65043.9,67248.0,62380.6,63536.4,64370.93252248
2024-04-28 16:00:00,63536.4,64732.0,56555.0,64432.0,94157.34817178
2024-05-05 16:00:00,64430.2,65518.0,60180.0,61411.7,55559.00654835
2024-05-12 16:00:00,61417.9,67750.7,60758.9,66887.5,56406.3669933
2024-05-19 16:00:00,66887.4,71979.0,65839.1,68846.4,59504.94962879
2024-05-26 16:00:00,68847.2,70688.0,66654.1,68147.1,39633.04228687
2024-06-02 16:00:00,68147.2,71997.0,67267.1,69508.5,45009.06006898
2024-06-09 16:00:00,69508.6,70186.2,65068.0,66705.4,45005.4532873
2024-06-16 16:00:00,66707.9,67301.4,63383.3,64097.9,37772.39834835
2024-06-23 16:00:00,64098.0,64186.4,58378.0,61719.8,51194.30983505
2024-06-30 16:00:00,61720.0,63860.2,53269.0,56826.0,66498.31814451
2024-07-07 16:00:00,56828.0,60407.5,54289.4,60088.2,55139.48198469
2024-07-14 16:00:00,60088.2,67619.6,59875.0,67167.5,55763.60131792
2024-07-21 16:00:00,67167.6,69409.5,63450.1,67645.8,55553.14622063
2024-07-28 16:00:00,67650.0,70050.0,58947.2,59087.7,71074.3165645
2024-08-04 16:00:00,59088.0,62750.0,48934.8,60127.9,128928.64138326
2024-08-11 16:00:00,60128.0,61839.8,56093.7,59863.4,58530.34896243
2024-08-18 16:00:00,59867.7,65000.0,57800.0,64133.5,54779.68481076
2024-08-25 16:00:00,64132.1,65010.2,57168.5,58214.1,50262.22559016
2024-09-01 16:00:00,58214.1,59817.0,52528.6,53687.9,56234.94942034
2024-09-08 16:00:00,53686.9,60644.7,53626.2,60334.2,52605.29713913
2024-09-15 16:00:00,60334.2,64142.8,57431.1,62656.1,57373.97494687
2024-09-22 16:00:00,62656.0,66500.0,62364.8,65756.2,47671.29746739
2024-09-29 16:00:00,65756.2,66079.6,59800.0,62724.8,55354.7862114
2024-10-06 16:00:00,62724.9,64466.9,58935.6,62230.1,45555.67130967
2024-10-13 16:00:00,62230.0,69000.0,62169.4,68631.9,59301.36565259
2024-10-20 16:00:00,68632.0,69546.0,65251.0,67786.0,52532.45752477
2024-10-27 16:00:00,67785.9,73650.0,67458.0,68100.0,66132.98263588
2024-11-03 16:00:00,68100.0,80100.0,66822.5,79687.3,89643.107326
2024-11-10 16:00:00,79687.2,93263.0,78500.0,90260.0,118273.55410659
2024-11-17 16:00:00,90260.1,99588.0,88714.2,95920.9,86094.44566361
2024-11-24 16:00:00,95920.4,98876.0,90800.0,97029.4,60087.75578136
2024-12-01 16:00:00,97029.5,104056.0,89711.9,99907.1,79465.83445282
2024-12-08 16:00:00,99907.2,103360.7,94000.0,102696.9,64674.4529297
2024-12-15 16:00:00,102696.9,108365.0,92268.0,95370.9,92345.88940818
2024-12-22 16:00:00,95370.9,99968.9,92525.0,94505.4,46337.62723297
2024-12-29 16:00:00,94505.5,98977.9,91540.0,98029.8,43132.08805777
2025-01-05 16:00:00,98029.8,102750.0,91200.0,95073.9,49509.41052779
2025-01-12 16:00:00,95073.9,105847.4,89111.0,104933.5,67855.92719407
2025-01-19 16:00:00,104933.5,109800.0,99526.4,104972.6,92004.69915844
2025-01-26 16:00:00,104972.5,106450.3,97751.6,99348.2,61595.55077571
2025-02-02 16:00:00,99348.2,102500.0,91182.6,96488.7,76735.64168864
2025-02-09 16:00:00,96488.8,98843.9,94021.3,96913.6,39926.41436164
2025-02-16 16:00:00,96913.7,99485.9,93363.3,95451.7,41423.6016418
2025-02-23 16:00:00,95451.7,96513.7,78258.5,87427.9,110949.51748206
2025-03-02 16:00:00,87428.0,95000.0,81501.0,83070.1,111671.3947675
2025-03-09 16:00:00,83070.1,85300.0,76600.0,83316.6,82905.84697647
2025-03-16 16:00:00,83316.5,87446.9,81144.0,85194.0,48987.10929748
2025-03-23 16:00:00,85194.0,88769.2,81644.2,82735.2,51673.03080222
2025-03-30 16:00:00,82736.5,88500.0,81203.0,82547.6,63841.08108001
2025-04-06 16:00:00,82547.6,86100.0,74501.6,83850.8,108700.92515688
2025-04-13 16:00:00,83850.8,86460.0,83020.2,84345.4,44629.99124765
2025-04-20 16:00:00,84345.4,95768.4,84259.4,93902.1,61288.10130503
2025-04-27 16:00:00,93902.1,97896.0,92774.1,95467.6,46972.61096747
2025-05-04 16:00:00,95467.6,104999.0,93390.1,104134.6,52038.37668899
2025-05-11 16:00:00,104134.7,105850.0,100733.0,105515.9,43118.06894755
2025-05-18 16:00:00,105515.9,111963.0,102080.4,106973.3,63190.49034088
2025-05-25 16:00:00,106973.3,110729.0,103078.7,104711.9,45257.54803741
2025-06-01 16:00:00,104712.0,106804.0,100400.0,105975.1,35790.37102977
2025-06-08 16:00:00,105975.0,110650.0,102640.0,105568.0,37967.82399082
2025-06-15 16:00:00,105568.0,108974.7,98900.4,98911.3,41207.1855435
2025-06-22 16:00:00,98911.2,108539.0,98188.4,107744.1,40489.23639938
2025-06-29 16:00:00,107744.0,110529.0,105100.0,108909.9,26214.05281617
2025-07-06 16:00:00,108910.0,119449.9,107421.4,118678.1,37044.63971991
2025-07-13 16:00:00,118678.1,123226.0,115726.7,118683.9,44084.10748986
2025-07-20 16:00:00,118683.9,120249.3,114712.4,118600.0,45171.07799309
2025-07-27 16:00:00,118600.0,119828.0,111903.1,113943.4,34218.74225723
2025-08-03 16:00:00,113943.3,119100.0,112653.0,118787.0,27909.05492162
2025-08-10 16:00:00,118787.0,124500.0,116800.0,118243.5,40532.12456465
2025-08-17 16:00:00,118243.6,118326.6,111684.0,114406.6,35452.00153173
2025-08-24 16:00:00,114406.7,114916.0,107343.7,108801.7,41989.10531789
2025-08-31 16:00:00,108801.7,113400.0,107250.0,111336.4,32017.56145852
2025-09-07 16:00:00,111336.4,116666.0,110608.8,115224.0,30718.5499958
2025-09-14 16:00:00,115224.1,117910.0,114370.0,115534.1,28161.58392173
2025-09-21 16:00:00,115534.0,115671.2,108617.3,110035.6,28765.9787835
2025-09-28 16:00:00,110035.5,125790.0,110007.1,122807.0,46723.78772269
2025-10-05 16:00:00,122807.0,126200.0,101500.0,113199.0,71151.6484027
2025-10-12 16:00:00,113199.1,115960.0,103514.5,108480.0,64596.09564397
2025-10-19 16:00:00,108480.0,114047.7,106650.9,113699.7,58697.44324785
2025-10-26 16:00:00,113699.8,116400.0,106308.9,110117.0,55005.20333238
2025-11-02 16:00:00,110117.1,110757.5,98941.2,103753.1,64981.83456389
2025-11-09 16:00:00,103753.0,107500.0,94000.1,94589.7,62753.2385581
2025-11-16 16:00:00,94589.7,96055.8,80636.3,87084.1,81367.43621285
