datetime,Open,High,Low,Close,Volume
2020-12-28 20:00:00,26990.9,27160.0,26426.3,27074.7,1625.9203044
2020-12-29 00:00:00,27067.5,27115.1,26403.6,26428.2,2478.17817855
2020-12-29 04:00:00,26428.2,26575.7,25840.0,26434.7,2533.61167821
2020-12-29 08:00:00,26434.4,26908.1,26425.7,26880.8,2168.50087236
2020-12-29 12:00:00,26880.8,27105.9,26433.9,26618.9,2199.87480917
2020-12-29 16:00:00,26618.8,26946.2,26241.9,26938.4,1559.41271796
2020-12-29 20:00:00,26938.4,27416.2,26786.2,27385.0,1498.11716939
2020-12-30 00:00:00,27385.0,28295.3,27385.0,28064.8,2791.90748295
2020-12-30 04:00:00,28072.9,28585.0,27725.0,28381.3,2422.1332513
2020-12-30 08:00:00,28382.6,28580.2,27322.4,27842.0,3040.49551649
2020-12-30 12:00:00,27836.5,28301.3,27576.0,28165.8,2079.08562769
2020-12-30 16:00:00,28165.8,28900.0,27906.2,28776.5,1835.76064315
2020-12-30 20:00:00,28778.0,28999.0,28546.5,28877.7,1301.75123288
2020-12-31 00:00:00,28879.7,29309.0,28148.4,29025.5,3130.12198408
2020-12-31 04:00:00,29025.5,29299.2,28730.0,29155.1,2073.32681242
2020-12-31 08:00:00,29157.9,29210.8,28570.0,28917.1,3439.14484652
2020-12-31 12:00:00,28911.0,28992.7,27885.0,28780.7,6214.62537365
2020-12-31 16:00:00,28780.0,28997.5,28320.0,28890.9,2631.64646377
2020-12-31 20:00:00,28890.9,29164.1,28776.6,28918.5,3656.60108121
2021-01-01 00:00:00,28914.8,29475.9,28691.6,29278.8,5214.79569756
2021-01-01 04:00:00,29278.5,29396.0,28815.3,29088.6,1844.44353516
2021-01-01 08:00:00,29090.0,29417.0,28875.7,29315.6,1484.2133296
2021-01-01 12:00:00,29315.6,29629.0,29020.1,29185.7,2694.237779
2021-01-01 16:00:00,29185.7,29359.9,28636.0,29034.4,7092.96940067
2021-01-01 20:00:00,29035.0,29340.7,28878.2,29340.7,3137.47846379
2021-01-02 00:00:00,29333.0,29470.5,28954.9,29346.4,2354.40192974
2021-01-02 04:00:00,29346.4,29827.6,29219.1,29747.6,2170.64924812
2021-01-02 08:00:00,29747.6,29941.3,29458.7,29757.6,1851.11521989
2021-01-02 12:00:00,29758.6,31817.6,29743.1,31701.1,4693.52443825
2021-01-02 16:00:00,31707.2,33318.9,31707.2,33031.0,4030.01911938
2021-01-02 20:00:00,33040.2,33071.9,30414.9,32186.5,3878.72148123
2021-01-03 00:00:00,32178.6,32887.8,31962.6,32576.0,1550.75520854
2021-01-03 04:00:00,32571.1,34786.4,32450.0,34448.0,3921.69964871
2021-01-03 08:00:00,34444.4,34663.8,33460.2,34422.1,3069.31526475
2021-01-03 12:00:00,34420.3,34597.0,32763.0,33517.4,3270.17579092
2021-01-03 16:00:00,33514.6,33848.0,32301.0,32775.0,2557.52307933
2021-01-03 20:00:00,32772.1,33865.6,32669.5,33010.0,1948.30387107
2021-01-04 00:00:00,33021.0,33594.9,32391.0,33507.6,2438.41849896
2021-01-04 04:00:00,33503.0,33579.2,31671.0,32085.0,3826.40119068
2021-01-04 08:00:00,32090.0,32568.8,27600.0,30731.9,9636.28216263
2021-01-04 12:00:00,30732.6,32170.0,30440.0,31738.9,3690.88641377
2021-01-04 16:00:00,31737.1,31918.8,30619.4,31655.0,2298.87334088
2021-01-04 20:00:00,31656.0,32034.9,30861.6,31997.8,1475.75092213
2021-01-05 00:00:00,32006.0,32839.5,31137.5,31183.3,2693.52055135
2021-01-05 04:00:00,31183.3,31535.2,29880.0,30802.9,3215.53965422
2021-01-05 08:00:00,30810.7,31819.6,30807.1,31780.0,1880.48687828
2021-01-05 12:00:00,31781.1,32387.9,31113.3,32100.0,4192.27514695
2021-01-05 16:00:00,32093.1,34179.9,31770.0,33709.0,6525.01372833
2021-01-05 20:00:00,33697.1,34381.1,33371.5,33948.0,3411.62026059
2021-01-06 00:00:00,33950.0,34164.5,33300.0,34125.0,2934.42901961
2021-01-06 04:00:00,34122.1,35808.4,34110.4,34670.9,5217.97529764
2021-01-06 08:00:00,34661.0,35200.0,33600.0,34916.1,4277.68748396
2021-01-06 12:00:00,34920.0,35084.7,34051.6,34559.3,2696.05916673
2021-01-06 16:00:00,34552.5,35707.1,34350.1,34842.1,5437.78874961
2021-01-06 20:00:00,34843.2,36946.2,34271.1,36751.6,4365.63477711
2021-01-07 00:00:00,36751.6,37650.0,36415.0,37440.0,4134.9146053
2021-01-07 04:00:00,37439.9,37678.9,36712.1,36860.9,3453.23003071
2021-01-07 08:00:00,36861.0,37939.3,36300.0,37814.3,3218.55713052
2021-01-07 12:00:00,37814.2,38963.4,37515.0,38959.1,4336.83297058
2021-01-07 16:00:00,38963.5,40341.4,36518.0,39023.9,6792.26530919
2021-01-07 20:00:00,39024.0,39989.6,38366.0,39439.3,2811.99373008
2021-01-08 00:00:00,39439.3,39716.5,36533.0,38341.0,6480.99272195
2021-01-08 04:00:00,38341.0,39123.9,37560.0,38918.0,7090.25560025
2021-01-08 08:00:00,38918.0,41548.0,38207.9,41267.7,6029.05807382
2021-01-08 12:00:00,41269.9,41950.0,39720.0,40812.6,5081.867004
2021-01-08 16:00:00,40822.2,41625.2,39759.0,40356.7,3228.76958545
2021-01-08 20:00:00,40372.5,40953.5,38638.4,40584.6,3417.74461572
2021-01-09 00:00:00,40588.4,40980.0,39486.2,40229.4,3285.37140374
2021-01-09 04:00:00,40228.3,40498.7,38680.0,39636.0,3774.66103919
2021-01-09 08:00:00,39635.9,41248.2,39285.8,40564.7,4019.28551343
2021-01-09 12:00:00,40572.6,41387.0,40168.4,40529.0,2068.92438048
2021-01-09 16:00:00,40522.7,40882.0,39872.5,40661.6,1470.14621891
2021-01-09 20:00:00,40656.0,40764.6,39823.1,40087.7,1388.73144003
2021-01-10 00:00:00,40086.5,41350.0,40085.6,40338.0,3506.60600793
2021-01-10 04:00:00,40335.3,41094.9,40040.0,40977.8,6462.12484978
2021-01-10 08:00:00,40977.9,41051.9,38869.1,39180.0,4488.62521868
2021-01-10 12:00:00,39183.8,40099.0,38500.0,39671.0,3589.70054566
2021-01-10 16:00:00,39671.1,39763.2,37157.4,37468.4,4336.35514345
2021-01-10 20:00:00,37469.8,39022.0,35193.9,38158.8,4403.31056584
2021-01-11 00:00:00,38157.5,38262.9,33553.9,35446.3,8520.19011421
2021-01-11 04:00:00,35440.7,35976.9,32500.0,34353.4,9835.5686625
2021-01-11 08:00:00,34367.3,36354.9,34053.0,34198.7,5041.96879791
2021-01-11 12:00:00,34198.7,35111.0,31065.4,31577.0,11769.10007111
2021-01-11 16:00:00,31581.1,33590.6,30416.8,32258.2,9666.27257948
2021-01-11 20:00:00,32253.7,35642.6,31434.0,35405.9,4710.14031404
2021-01-12 00:00:00,35427.7,35537.7,33711.6,34992.0,6948.91959632
2021-01-12 04:00:00,34991.1,36627.1,34526.1,36409.2,5185.90379985
2021-01-12 08:00:00,36409.3,36495.0,34800.0,35385.7,5311.41963299
2021-01-12 12:00:00,35403.1,35703.7,32518.4,33826.4,7463.87917068
2021-01-12 16:00:00,33830.9,35547.8,33825.2,34684.7,2797.2380872
2021-01-12 20:00:00,34679.6,35064.4,33310.3,34073.6,3524.78621184
2021-01-13 00:00:00,34067.1,34399.9,32376.1,33810.8,8414.01520034
2021-01-13 04:00:00,33818.7,35163.8,32804.0,34977.4,6819.1722302
2021-01-13 08:00:00,34974.9,35261.9,34194.2,34384.1,4138.13388213
2021-01-13 12:00:00,34391.0,35109.0,34012.1,34669.7,5344.48055507
2021-01-13 16:00:00,34668.2,36177.5,34380.2,35989.2,4474.62936814
2021-01-13 20:00:00,35989.4,37786.4,35705.1,37362.0,4129.00538904
2021-01-14 00:00:00,37374.0,38174.5,36994.9,37046.2,2890.19628775
2021-01-14 04:00:00,37045.1,38604.7,36739.6,38213.6,4986.18240472
2021-01-14 08:00:00,38205.6,38791.6,37865.1,38358.7,3189.89917073
2021-01-14 12:00:00,38365.0,40140.3,37707.2,39534.1,3722.48679317
2021-01-14 16:00:00,39540.3,40018.0,39229.6,39873.4,2522.58153569
2021-01-14 20:00:00,39879.9,39945.7,38275.7,39150.0,2407.95838378
2021-01-15 00:00:00,39153.8,39745.3,38442.8,38691.0,3008.58663317
2021-01-15 04:00:00,38691.1,38854.5,37572.9,38478.0,2585.94182522
2021-01-15 08:00:00,38478.0,38793.6,37932.9,38113.5,2330.88233406
2021-01-15 12:00:00,38115.2,38198.7,35243.6,35629.7,4624.11959024
2021-01-15 16:00:00,35635.8,36417.8,34410.1,35213.0,5448.46165719
2021-01-15 20:00:00,35203.2,36883.1,34801.0,36748.1,1977.77112406
2021-01-16 00:00:00,36748.2,37658.4,35988.3,36518.4,2464.77118647
2021-01-16 04:00:00,36520.3,36949.0,35515.5,36579.9,2899.35330458
2021-01-16 08:00:00,36579.9,37949.1,36380.5,37695.4,4926.25915338
2021-01-16 12:00:00,37697.1,37895.0,36684.9,37463.5,5435.41893271
2021-01-16 16:00:00,37470.4,37743.7,36174.0,36374.1,4203.38473605
2021-01-16 20:00:00,36376.6,36794.4,35354.8,35999.9,2555.75991313
2021-01-17 00:00:00,36000.0,36748.1,35525.6,36189.5,2292.58245895
2021-01-17 04:00:00,36175.1,36378.0,34460.0,34764.9,5075.96954999
2021-01-17 08:00:00,34757.6,35394.5,33853.3,35276.1,3894.55344503
2021-01-17 12:00:00,35282.5,35969.9,34688.5,35735.0,2373.96697545
2021-01-17 16:00:00,35733.1,36167.1,35526.5,35628.5,1498.12553654
2021-01-17 20:00:00,35628.4,36850.0,35558.5,35833.9,1576.47520979
2021-01-18 00:00:00,35832.3,36205.7,34842.2,35101.0,2765.60360361
2021-01-18 04:00:00,35104.9,36259.6,34779.1,36104.6,2636.79465352
2021-01-18 08:00:00,36104.6,36643.5,35781.4,36443.4,3093.94449078
2021-01-18 12:00:00,36448.9,37489.5,36049.8,36418.4,2428.20905548
2021-01-18 16:00:00,36414.5,36567.9,35400.3,35963.8,1480.44950134
2021-01-18 20:00:00,35961.1,36785.8,35805.5,36617.1,1176.09887369
2021-01-19 00:00:00,36627.7,37294.7,36388.7,36469.6,3241.60826967
2021-01-19 04:00:00,36476.5,37249.4,36157.6,37175.2,2303.64021028
2021-01-19 08:00:00,37180.5,37545.1,36711.3,37285.7,3172.27627591
2021-01-19 12:00:00,37285.7,37465.9,36615.5,37327.9,2316.89594705
2021-01-19 16:00:00,37327.8,37867.7,36051.1,36270.7,3498.36130139
2021-01-19 20:00:00,36275.3,36775.1,35860.0,35889.6,2111.57351235
2021-01-20 00:00:00,35878.3,36409.0,34962.7,35053.4,3445.93453089
2021-01-20 04:00:00,35057.1,35800.0,34717.3,35676.5,3572.6104101
2021-01-20 08:00:00,35676.6,36000.0,33988.8,34420.4,5768.19183228
2021-01-20 12:00:00,34418.4,35143.1,34000.0,34186.8,8560.33518892
2021-01-20 16:00:00,34190.5,35328.9,33386.4,35195.6,2766.32032057
2021-01-20 20:00:00,35200.0,35659.9,34492.9,35470.0,1341.32494789
2021-01-21 00:00:00,35467.6,35604.1,34240.0,34581.1,2195.656484
2021-01-21 04:00:00,34584.8,35030.4,33957.1,34621.9,2560.29244565
2021-01-21 08:00:00,34621.9,34675.6,32020.1,32195.5,6911.17945125
2021-01-21 12:00:00,32195.4,32787.8,31040.0,31390.0,8025.14224491
2021-01-21 16:00:00,31389.9,32726.3,31023.3,32470.7,3707.43090358
2021-01-21 20:00:00,32467.6,32551.0,30080.0,30862.2,4421.70881441
2021-01-22 00:00:00,30851.9,31020.4,28842.2,30949.2,11753.98998502
2021-01-22 04:00:00,30952.9,32065.9,30614.5,30830.6,9533.14311968
2021-01-22 08:00:00,30834.4,32000.0,30482.8,31709.2,5413.37278992
2021-01-22 12:00:00,31709.2,32751.7,31324.1,32464.5,3238.11370446
2021-01-22 16:00:00,32467.5,33629.7,31973.4,33587.4,2566.80519259
2021-01-22 20:00:00,33586.7,33815.9,32613.6,32959.0,1710.28263163
2021-01-23 00:00:00,32953.7,32964.5,32060.2,32372.8,2444.48299978
2021-01-23 04:00:00,32361.1,33463.2,32269.5,32927.6,3223.84268583
2021-01-23 08:00:00,32934.8,33120.5,31521.5,31657.4,2888.40596229
2021-01-23 12:00:00,31654.2,32295.9,31401.1,31883.1,2712.12453602
2021-01-23 16:00:00,31883.3,32508.0,31770.7,32342.3,1729.71598499
2021-01-23 20:00:00,32346.4,32520.8,31808.8,32076.4,1250.10785179
2021-01-24 00:00:00,32078.2,32493.1,31619.0,32485.3,2032.46378621
2021-01-24 04:00:00,32485.4,33093.6,32357.0,32796.8,2377.98487133
2021-01-24 08:00:00,32791.8,33011.7,32470.0,32833.5,1284.9436481
2021-01-24 12:00:00,32829.4,32939.6,31862.8,31953.6,1313.35240894
2021-01-24 16:00:00,31956.3,32139.1,30918.4,31292.9,1652.16382989
2021-01-24 20:00:00,31294.0,32364.7,31241.5,32264.9,1465.26683324
2021-01-25 00:00:00,32263.7,33680.0,32177.2,33559.4,3374.34764557
2021-01-25 04:00:00,33559.4,33793.2,33045.6,33351.9,2333.66349973
2021-01-25 08:00:00,33353.8,33538.6,32715.2,33175.2,2444.04546443
2021-01-25 12:00:00,33181.3,34869.4,33034.9,34450.5,2699.67843412
2021-01-25 16:00:00,34458.8,34609.0,33366.7,33403.2,1978.06784069
2021-01-25 20:00:00,33414.3,33458.8,31915.7,32262.1,2325.29124901
2021-01-26 00:00:00,32253.6,32822.1,31449.9,31504.5,2386.09827516
2021-01-26 04:00:00,31503.8,32300.0,31089.8,31631.6,2609.83233194
2021-01-26 08:00:00,31634.5,32426.1,31359.0,31781.1,2166.97753766
2021-01-26 12:00:00,31780.9,31966.0,30808.3,31744.2,3024.88303396
2021-01-26 16:00:00,31744.1,32409.1,31280.5,32208.5,2682.62189166
2021-01-26 20:00:00,32208.4,32912.2,31847.6,32482.7,1658.89063963
2021-01-27 00:00:00,32475.5,32547.3,31558.3,31786.8,2573.23159284
2021-01-27 04:00:00,31783.2,32014.5,31332.7,31750.2,2252.37869041
2021-01-27 08:00:00,31746.2,31752.1,30571.7,30626.6,3484.5211146
2021-01-27 12:00:00,30634.3,31045.9,29230.5,30244.5,7327.90965325
2021-01-27 16:00:00,30244.5,30911.5,29492.0,30726.8,3759.76805246
2021-01-27 20:00:00,30728.9,31650.0,30077.7,30364.0,2172.97632431
2021-01-28 00:00:00,30373.8,31515.5,29834.2,31407.8,4966.10178042
2021-01-28 04:00:00,31410.5,31883.9,31041.0,31166.2,2331.48448393
2021-01-28 08:00:00,31160.7,31608.8,30809.6,31437.8,2293.42923262
2021-01-28 12:00:00,31448.7,32215.1,31157.2,31931.0,6980.51506852
2021-01-28 16:00:00,31936.0,32750.0,31644.7,32564.6,4930.65448001
2021-01-28 20:00:00,32564.4,33758.4,32405.7,33300.0,2695.17812228
2021-01-29 00:00:00,33300.0,34200.0,33125.2,33720.2,6815.16906389
2021-01-29 04:00:00,33719.5,33918.0,31919.0,32260.0,5909.53537506
2021-01-29 08:00:00,32259.3,38000.0,32004.1,37025.6,14668.7685714
2021-01-29 12:00:00,37025.5,38562.5,36473.5,37129.9,8606.46509321
2021-01-29 16:00:00,37131.8,37538.6,33516.5,34332.9,7641.01385014
2021-01-29 20:00:00,34323.8,35333.6,33704.1,34247.1,3409.72547906
2021-01-30 00:00:00,34251.1,34928.6,32829.1,33270.0,5926.94340674
2021-01-30 04:00:00,33272.7,34195.8,33131.9,34027.4,4760.35622741
2021-01-30 08:00:00,34025.8,34411.0,33504.1,33649.8,5224.91665377
2021-01-30 12:00:00,33655.9,34565.7,33461.2,34222.9,2057.78963326
2021-01-30 16:00:00,34214.2,34408.0,33518.2,34292.2,1822.2162557
2021-01-30 20:00:00,34294.8,34773.5,33979.8,34262.7,1135.22060236
2021-01-31 00:00:00,34264.5,34343.6,33654.6,33931.5,3246.89904139
2021-01-31 04:00:00,33930.4,34110.3,33440.1,33594.2,1308.51156357
2021-01-31 08:00:00,33590.4,33831.4,33200.0,33561.0,1461.94112994
2021-01-31 12:00:00,33567.2,34237.2,32500.0,32859.6,2485.99184724
2021-01-31 16:00:00,32862.2,33079.3,32170.2,32812.2,2015.6814785
2021-01-31 20:00:00,32801.3,33249.9,32500.0,33102.9,1089.40516254
2021-02-01 00:00:00,33099.5,33840.6,32229.4,33567.9,4119.61053968
2021-02-01 04:00:00,33570.4,34406.1,33280.1,33797.9,2383.81383763
2021-02-01 08:00:00,33802.1,34713.8,33587.9,34176.8,2949.07821288
2021-02-01 12:00:00,34178.9,34449.7,33154.6,33154.8,2097.72083327
2021-02-01 16:00:00,33154.9,34073.3,33141.0,33823.6,1147.73359625
2021-02-01 20:00:00,33820.9,34047.0,33430.5,33518.8,931.06408276
2021-02-02 00:00:00,33501.9,34168.1,33430.6,33553.2,3099.36848858
2021-02-02 04:00:00,33557.6,34417.9,33483.0,34235.6,1787.08434555
2021-02-02 08:00:00,34227.2,35666.0,34096.0,34710.4,2890.71585279
2021-02-02 12:00:00,34710.4,35210.9,34307.2,34717.7,1912.65603592
2021-02-02 16:00:00,34716.3,35787.3,34567.9,35751.9,1987.05247279
2021-02-02 20:00:00,35749.9,35971.1,35460.5,35470.3,1202.64939791
2021-02-03 00:00:00,35471.0,36499.0,35366.7,36405.7,3173.11557057
2021-02-03 04:00:00,36409.1,36833.8,36234.1,36289.6,1767.4397096
2021-02-03 08:00:00,36297.1,36297.1,35537.0,35961.2,6665.30643703
2021-02-03 12:00:00,35969.6,36905.9,35822.8,36849.8,4536.0617441
2021-02-03 16:00:00,36847.6,37235.1,36705.8,36800.1,3916.12266083
2021-02-03 20:00:00,36805.2,37667.7,36650.1,37618.3,1564.44718575
2021-02-04 00:00:00,37618.4,38288.0,37365.1,37488.8,2649.69630951
2021-02-04 04:00:00,37500.6,38209.0,37339.1,37897.9,5131.25576351
2021-02-04 08:00:00,37894.8,38732.4,36888.0,37321.5,5884.51054762
2021-02-04 12:00:00,37325.9,37759.9,36176.4,36571.6,4062.18348747
2021-02-04 16:00:00,36572.8,37500.0,36420.1,37464.3,2854.30978546
2021-02-04 20:00:00,37463.2,37776.0,36846.2,36937.8,1335.73304711
2021-02-05 00:00:00,36927.1,37402.6,36589.0,37365.9,2272.75460639
2021-02-05 04:00:00,37366.0,37708.0,36992.3,37656.9,1788.47647917
2021-02-05 08:00:00,37657.5,37799.0,37112.3,37691.0,5616.81555256
2021-02-05 12:00:00,37694.1,38300.0,37555.0,37974.4,2969.65378079
2021-02-05 16:00:00,37981.6,38230.0,37300.0,37628.4,5325.32887652
2021-02-05 20:00:00,37622.5,38313.9,37500.1,38303.8,1108.66905099
2021-02-06 00:00:00,38299.3,39668.0,38213.0,39377.0,4273.39419281
2021-02-06 04:00:00,39383.1,39476.9,38752.1,39341.4,1775.16706479
2021-02-06 08:00:00,39341.4,40470.2,39341.4,40196.9,2489.89355164
2021-02-06 12:00:00,40200.4,40860.0,39882.1,40849.7,2161.02563908
2021-02-06 16:00:00,40851.9,40950.0,39999.0,40176.5,2051.21003856
2021-02-06 20:00:00,40173.3,40465.7,39047.0,39191.4,2119.45368925
2021-02-07 00:00:00,39188.3,39606.5,38383.0,38846.1,3092.35594136
2021-02-07 04:00:00,38840.2,39090.9,37940.4,39038.3,2180.89987595
2021-02-07 08:00:00,39025.1,39687.4,38750.0,39036.9,1974.59750607
2021-02-07 12:00:00,39042.7,39271.9,37567.2,37924.8,2628.23715616
2021-02-07 16:00:00,37922.4,38443.2,37344.1,38054.6,1692.40062303
2021-02-07 20:00:00,38059.3,39080.0,37720.2,38805.6,1254.29611056
2021-02-08 00:00:00,38801.7,39080.0,38000.0,38075.0,2903.5777348
2021-02-08 04:00:00,38067.7,39378.8,37991.4,39266.9,3973.85592828
2021-02-08 08:00:00,39269.9,39499.0,38848.8,39413.3,1339.07858273
2021-02-08 12:00:00,39420.6,44625.0,39089.3,43698.4,11262.65800328
2021-02-08 16:00:00,43699.0,44275.3,42541.2,43053.5,2651.83318088
2021-02-08 20:00:00,43057.1,46790.2,42915.2,46363.3,4024.98172033
2021-02-09 00:00:00,46367.8,47480.8,45506.1,46583.6,3666.20150384
2021-02-09 04:00:00,46595.3,48137.3,46203.7,47516.3,2655.66877676
2021-02-09 08:00:00,47506.1,47990.5,45566.8,46389.7,2605.17534747
2021-02-09 12:00:00,46383.5,47088.3,44982.7,46779.9,2555.18685915
2021-02-09 16:00:00,46772.2,47419.2,46025.2,47058.8,1749.93819072
2021-02-09 20:00:00,47057.5,47495.3,46197.9,46425.0,2495.73591228
2021-02-10 00:00:00,46425.3,46890.7,46000.0,46211.0,2240.74625958
2021-02-10 04:00:00,46211.9,46921.1,45588.9,46555.8,2494.88680689
2021-02-10 08:00:00,46555.8,47309.5,46268.9,46574.2,2547.98440744
2021-02-10 12:00:00,46577.2,46577.2,43729.0,44348.7,4001.97369941
2021-02-10 16:00:00,44354.5,45228.2,43831.9,45176.8,3122.13476738
2021-02-10 20:00:00,45176.8,45332.5,44360.0,44815.9,709.90137915
2021-02-11 00:00:00,44805.0,45654.0,43990.9,45444.7,2683.41218426
2021-02-11 04:00:00,45444.8,45676.0,44392.6,44717.4,1523.52203269
2021-02-11 08:00:00,44702.6,46544.7,44510.9,46053.8,1572.90800513
2021-02-11 12:00:00,46053.8,48386.0,46053.7,47956.9,2910.68748777
2021-02-11 16:00:00,47962.5,48300.0,46933.4,47761.9,2163.69078142
2021-02-11 20:00:00,47761.8,48628.6,46560.2,47963.1,1775.3747184
2021-02-12 00:00:00,47974.5,49000.0,47400.4,47582.8,1908.45241083
2021-02-12 04:00:00,47580.3,47580.4,46792.2,47329.1,1780.73619554
2021-02-12 08:00:00,47332.0,47981.5,47025.4,47569.2,972.18975295
2021-02-12 12:00:00,47569.2,48226.0,46108.2,47026.8,2418.27559024
2021-02-12 16:00:00,47026.8,47967.0,46832.3,47273.5,5020.80718008
2021-02-12 20:00:00,47278.0,48132.0,47156.4,47301.0,846.01611173
2021-02-13 00:00:00,47298.9,48126.0,47189.4,47819.0,5601.25169553
2021-02-13 04:00:00,47819.0,47921.7,46992.1,46995.9,949.56971345
2021-02-13 08:00:00,47004.2,47584.2,46260.0,46583.8,1741.70593279
2021-02-13 12:00:00,46596.5,47306.9,46221.8,47086.0,1164.7267898
2021-02-13 16:00:00,47088.7,47386.3,46713.2,46873.6,824.67123018
2021-02-13 20:00:00,46873.5,47392.1,46666.0,47150.3,483.71914034
2021-02-14 00:00:00,47150.3,47719.9,47021.5,47272.8,992.97561046
2021-02-14 04:00:00,47272.7,49400.0,47226.9,48729.3,1907.92799074
2021-02-14 08:00:00,48729.2,49340.0,48383.9,49050.9,1157.74153757
2021-02-14 12:00:00,49067.5,49705.1,48050.0,48543.2,3572.36834533
2021-02-14 16:00:00,48546.2,49076.5,48393.2,48694.6,782.77708189
2021-02-14 20:00:00,48693.0,49291.0,48500.1,48591.0,672.81295798
2021-02-15 00:00:00,48583.7,49009.1,45680.0,47101.0,4612.0827922
2021-02-15 04:00:00,47102.5,47420.0,46282.7,47256.4,1812.58473087
2021-02-15 08:00:00,47259.5,48000.0,47120.1,47785.0,1393.77766422
2021-02-15 12:00:00,47800.0,48226.9,47440.1,47951.2,1289.49481246
2021-02-15 16:00:00,47950.2,48789.9,47950.2,48650.0,1079.43417375
2021-02-15 20:00:00,48659.1,48795.0,47647.2,47912.0,885.04846469
2021-02-16 00:00:00,47914.2,49665.9,47012.2,49618.6,2374.19131356
2021-02-16 04:00:00,49613.8,50000.0,48504.9,49171.7,1702.93349745
2021-02-16 08:00:00,49181.2,49342.3,48668.9,48915.6,1045.18956092
2021-02-16 12:00:00,48887.4,50654.0,48334.8,48957.0,3826.74003373
2021-02-16 16:00:00,48960.7,49285.8,47755.0,48513.3,1795.22469132
