datetime,instrument_name,funding_rate,funding_time
2024-11-25 00:00:00,BTC-USDT-SWAP,0.0003440102996936,1732492800000.0
2024-11-25 08:00:00,BTC-USDT-SWAP,0.0001650724006206,1732521600000.0
2024-11-25 16:00:00,BTC-USDT-SWAP,0.0004809391078623,1732550400000.0
2024-11-26 00:00:00,BTC-USDT-SWAP,0.0003348733670794,1732579200000.0
2024-11-26 08:00:00,BTC-USDT-SWAP,0.0003781667003977,1732608000000.0
2024-11-26 16:00:00,BTC-USDT-SWAP,0.0004263993930562,1732636800000.0
2024-11-27 00:00:00,BTC-USDT-SWAP,0.000284319613694,1732665600000.0
2024-11-27 08:00:00,BTC-USDT-SWAP,0.0002456574024153,1732694400000.0
2024-11-27 16:00:00,BTC-USDT-SWAP,9.71203697795e-05,1732723200000.0
2024-11-28 00:00:00,BTC-USDT-SWAP,0.0001196233648047,1732752000000.0
2024-11-28 08:00:00,BTC-USDT-SWAP,0.000123849018441,1732780800000.0
2024-11-28 16:00:00,BTC-USDT-SWAP,0.0001351983646716,1732809600000.0
2024-11-29 00:00:00,BTC-USDT-SWAP,0.0002885151017337,1732838400000.0
2024-11-29 08:00:00,BTC-USDT-SWAP,0.0001942685675647,1732867200000.0
2024-11-29 16:00:00,BTC-USDT-SWAP,0.0002210722507841,1732896000000.0
2024-11-30 00:00:00,BTC-USDT-SWAP,0.0001630414992386,1732924800000.0
2024-11-30 08:00:00,BTC-USDT-SWAP,8.56951864446e-05,1732953600000.0
2024-11-30 16:00:00,BTC-USDT-SWAP,8.10903727116e-05,1732982400000.0
2024-12-01 00:00:00,BTC-USDT-SWAP,0.0001210483844918,1733011200000.0
2024-12-01 08:00:00,BTC-USDT-SWAP,0.0001509560728944,1733040000000.0
2024-12-01 16:00:00,BTC-USDT-SWAP,0.0001626339441988,1733068800000.0
2024-12-02 00:00:00,BTC-USDT-SWAP,0.00025296833025,1733097600000.0
2024-12-02 08:00:00,BTC-USDT-SWAP,0.000379518744782,1733126400000.0
2024-12-02 16:00:00,BTC-USDT-SWAP,0.0001841981981141,1733155200000.0
2024-12-03 00:00:00,BTC-USDT-SWAP,0.0001934456217944,1733184000000.0
2024-12-03 08:00:00,BTC-USDT-SWAP,0.0003115680995332,1733212800000.0
2024-12-03 16:00:00,BTC-USDT-SWAP,0.0002138765532382,1733241600000.0
2024-12-04 00:00:00,BTC-USDT-SWAP,0.0003605439219028,1733270400000.0
2024-12-04 08:00:00,BTC-USDT-SWAP,0.0003458168977797,1733299200000.0
2024-12-04 16:00:00,BTC-USDT-SWAP,0.0003708820382847,1733328000000.0
2024-12-05 00:00:00,BTC-USDT-SWAP,0.0004206679310131,1733356800000.0
2024-12-05 08:00:00,BTC-USDT-SWAP,0.0011940225228617,1733385600000.0
2024-12-05 16:00:00,BTC-USDT-SWAP,0.0007819757656892,1733414400000.0
2024-12-06 00:00:00,BTC-USDT-SWAP,0.0002578009872688,1733443200000.0
2024-12-06 08:00:00,BTC-USDT-SWAP,0.0001983085109866,1733472000000.0
2024-12-06 16:00:00,BTC-USDT-SWAP,8.053489637e-05,1733500800000.0
2024-12-07 00:00:00,BTC-USDT-SWAP,0.000312891572721,1733529600000.0
2024-12-07 08:00:00,BTC-USDT-SWAP,4.36431196029e-05,1733558400000.0
2024-12-07 16:00:00,BTC-USDT-SWAP,1.09580730758e-05,1733587200000.0
2024-12-08 00:00:00,BTC-USDT-SWAP,9.26537356391e-05,1733616000000.0
2024-12-08 08:00:00,BTC-USDT-SWAP,9.93924911169e-05,1733644800000.0
2024-12-08 16:00:00,BTC-USDT-SWAP,5.44152678584e-05,1733673600000.0
2024-12-09 00:00:00,BTC-USDT-SWAP,0.0002042900113305,1733702400000.0
2024-12-09 08:00:00,BTC-USDT-SWAP,0.0001205480161298,1733731200000.0
2024-12-09 16:00:00,BTC-USDT-SWAP,9.65142037423e-05,1733760000000.0
2024-12-10 00:00:00,BTC-USDT-SWAP,3.26348523099e-05,1733788800000.0
2024-12-10 08:00:00,BTC-USDT-SWAP,3.7710938512e-06,1733817600000.0
2024-12-10 16:00:00,BTC-USDT-SWAP,1.94242287114e-05,1733846400000.0
2024-12-11 00:00:00,BTC-USDT-SWAP,1.27193504922e-05,1733875200000.0
2024-12-11 08:00:00,BTC-USDT-SWAP,9.6004273512e-06,1733904000000.0
2024-12-11 16:00:00,BTC-USDT-SWAP,1.6596939718e-05,1733932800000.0
2024-12-12 00:00:00,BTC-USDT-SWAP,2.07099901075e-05,1733961600000.0
2024-12-12 08:00:00,BTC-USDT-SWAP,4.84036424476e-05,1733990400000.0
2024-12-12 16:00:00,BTC-USDT-SWAP,3.89590011616e-05,1734019200000.0
2024-12-13 00:00:00,BTC-USDT-SWAP,4.00854617392e-05,1734048000000.0
2024-12-13 08:00:00,BTC-USDT-SWAP,6.8394253055e-06,1734076800000.0
2024-12-13 16:00:00,BTC-USDT-SWAP,3.25285370949e-05,1734105600000.0
2024-12-14 00:00:00,BTC-USDT-SWAP,4.7819740345e-05,1734134400000.0
2024-12-14 08:00:00,BTC-USDT-SWAP,1.7174441559e-06,1734163200000.0
2024-12-14 16:00:00,BTC-USDT-SWAP,4.2996919116e-05,1734192000000.0
2024-12-15 00:00:00,BTC-USDT-SWAP,5.38624339736e-05,1734220800000.0
2024-12-15 08:00:00,BTC-USDT-SWAP,4.71001217372e-05,1734249600000.0
2024-12-15 16:00:00,BTC-USDT-SWAP,5.06748336793e-05,1734278400000.0
2024-12-16 00:00:00,BTC-USDT-SWAP,8.31700385701e-05,1734307200000.0
2024-12-16 08:00:00,BTC-USDT-SWAP,0.0001461612871066,1734336000000.0
2024-12-16 16:00:00,BTC-USDT-SWAP,8.18434422665e-05,1734364800000.0
2024-12-17 00:00:00,BTC-USDT-SWAP,4.20540987117e-05,1734393600000.0
2024-12-17 08:00:00,BTC-USDT-SWAP,5.88286668686e-05,1734422400000.0
2024-12-17 16:00:00,BTC-USDT-SWAP,6.35284915218e-05,1734451200000.0
2024-12-18 00:00:00,BTC-USDT-SWAP,7.57615042197e-05,1734480000000.0
2024-12-18 08:00:00,BTC-USDT-SWAP,-1.44746267066e-05,1734508800000.0
2024-12-18 16:00:00,BTC-USDT-SWAP,-5.6659038176e-06,1734537600000.0
2024-12-19 00:00:00,BTC-USDT-SWAP,2.21164205394e-05,1734566400000.0
2024-12-19 08:00:00,BTC-USDT-SWAP,-1.4584629131e-05,1734595200000.0
2024-12-19 16:00:00,BTC-USDT-SWAP,-2.00032680421e-05,1734624000000.0
2024-12-20 00:00:00,BTC-USDT-SWAP,-1.30928995035e-05,1734652800000.0
2024-12-20 08:00:00,BTC-USDT-SWAP,9.8707055734e-06,1734681600000.0
2024-12-20 16:00:00,BTC-USDT-SWAP,4.24490389065e-05,1734710400000.0
2024-12-21 00:00:00,BTC-USDT-SWAP,-1.50497953212e-05,1734739200000.0
2024-12-21 08:00:00,BTC-USDT-SWAP,-4.07596196461e-05,1734768000000.0
2024-12-21 16:00:00,BTC-USDT-SWAP,4.54831508176e-05,1734796800000.0
2024-12-22 00:00:00,BTC-USDT-SWAP,2.08622040436e-05,1734825600000.0
2024-12-22 08:00:00,BTC-USDT-SWAP,3.09158365352e-05,1734854400000.0
2024-12-22 16:00:00,BTC-USDT-SWAP,4.0795103237e-06,1734883200000.0
2024-12-23 00:00:00,BTC-USDT-SWAP,-4.81231018431e-05,1734912000000.0
2024-12-23 08:00:00,BTC-USDT-SWAP,5.3211513694e-06,1734940800000.0
2024-12-23 16:00:00,BTC-USDT-SWAP,1.69502299569e-05,1734969600000.0
2024-12-24 00:00:00,BTC-USDT-SWAP,-1.60256842304e-05,1734998400000.0
2024-12-24 08:00:00,BTC-USDT-SWAP,1.70988728322e-05,1735027200000.0
2024-12-24 16:00:00,BTC-USDT-SWAP,1.82109893729e-05,1735056000000.0
2024-12-25 00:00:00,BTC-USDT-SWAP,2.75343726149e-05,1735084800000.0
2024-12-25 08:00:00,BTC-USDT-SWAP,5.35183266423e-05,1735113600000.0
2024-12-25 16:00:00,BTC-USDT-SWAP,5.52906208881e-05,1735142400000.0
2024-12-26 00:00:00,BTC-USDT-SWAP,0.0001052568069954,1735171200000.0
2024-12-26 08:00:00,BTC-USDT-SWAP,2.6272427682e-05,1735200000000.0
2024-12-26 16:00:00,BTC-USDT-SWAP,1.57655959748e-05,1735228800000.0
2024-12-27 00:00:00,BTC-USDT-SWAP,2.553809752e-07,1735257600000.0
2024-12-27 08:00:00,BTC-USDT-SWAP,7.10041734639e-05,1735286400000.0
2024-12-27 16:00:00,BTC-USDT-SWAP,5.95951917102e-05,1735315200000.0
2024-12-28 00:00:00,BTC-USDT-SWAP,1.56918455064e-05,1735344000000.0
2024-12-28 08:00:00,BTC-USDT-SWAP,-5.834414817e-06,1735372800000.0
2024-12-28 16:00:00,BTC-USDT-SWAP,-9.6429412532e-06,1735401600000.0
2024-12-29 00:00:00,BTC-USDT-SWAP,-1.42505030283e-05,1735430400000.0
2024-12-29 08:00:00,BTC-USDT-SWAP,-5.9535665237e-06,1735459200000.0
2024-12-29 16:00:00,BTC-USDT-SWAP,3.78621291165e-05,1735488000000.0
2024-12-30 00:00:00,BTC-USDT-SWAP,1.0579152964e-06,1735516800000.0
2024-12-30 08:00:00,BTC-USDT-SWAP,2.0762831982e-05,1735545600000.0
2024-12-30 16:00:00,BTC-USDT-SWAP,8.19336820433e-05,1735574400000.0
2024-12-31 00:00:00,BTC-USDT-SWAP,7.89865253529e-05,1735603200000.0
2024-12-31 08:00:00,BTC-USDT-SWAP,4.7529361148e-05,1735632000000.0
2024-12-31 16:00:00,BTC-USDT-SWAP,8.58839722758e-05,1735660800000.0
2025-01-01 00:00:00,BTC-USDT-SWAP,0.000105947667882,1735689600000.0
2025-01-01 08:00:00,BTC-USDT-SWAP,-7.3640266894e-06,1735718400000.0
2025-01-01 16:00:00,BTC-USDT-SWAP,9.09799217776e-05,1735747200000.0
2025-01-02 00:00:00,BTC-USDT-SWAP,0.0001504407876649,1735776000000.0
2025-01-02 08:00:00,BTC-USDT-SWAP,0.0001298602234606,1735804800000.0
2025-01-02 16:00:00,BTC-USDT-SWAP,8.8574436831e-06,1735833600000.0
2025-01-03 00:00:00,BTC-USDT-SWAP,9.53164941519e-05,1735862400000.0
2025-01-03 08:00:00,BTC-USDT-SWAP,5.54700891626e-05,1735891200000.0
2025-01-03 16:00:00,BTC-USDT-SWAP,6.94391640209e-05,1735920000000.0
2025-01-04 00:00:00,BTC-USDT-SWAP,2.17317022557e-05,1735948800000.0
2025-01-04 08:00:00,BTC-USDT-SWAP,9.11910139468e-05,1735977600000.0
2025-01-04 16:00:00,BTC-USDT-SWAP,3.74647010778e-05,1736006400000.0
2025-01-05 00:00:00,BTC-USDT-SWAP,9.75914197134e-05,1736035200000.0
2025-01-05 08:00:00,BTC-USDT-SWAP,7.38996298411e-05,1736064000000.0
2025-01-05 16:00:00,BTC-USDT-SWAP,3.6351012621e-06,1736092800000.0
2025-01-06 00:00:00,BTC-USDT-SWAP,6.12268907933e-05,1736121600000.0
2025-01-06 08:00:00,BTC-USDT-SWAP,8.83893776018e-05,1736150400000.0
2025-01-06 16:00:00,BTC-USDT-SWAP,2.76261091733e-05,1736179200000.0
2025-01-07 00:00:00,BTC-USDT-SWAP,3.6773994477e-05,1736208000000.0
2025-01-07 08:00:00,BTC-USDT-SWAP,-4.5548399251e-06,1736236800000.0
2025-01-07 16:00:00,BTC-USDT-SWAP,8.9915643783e-05,1736265600000.0
2025-01-08 00:00:00,BTC-USDT-SWAP,5.717872036e-06,1736294400000.0
2025-01-08 08:00:00,BTC-USDT-SWAP,5.6178808909e-05,1736323200000.0
2025-01-08 16:00:00,BTC-USDT-SWAP,2.19018904841e-05,1736352000000.0
2025-01-09 00:00:00,BTC-USDT-SWAP,-3.96019238263e-05,1736380800000.0
2025-01-09 08:00:00,BTC-USDT-SWAP,4.79889757685e-05,1736409600000.0
2025-01-09 16:00:00,BTC-USDT-SWAP,-2.54370858653e-05,1736438400000.0
2025-01-10 00:00:00,BTC-USDT-SWAP,1.64764669732e-05,1736467200000.0
2025-01-10 08:00:00,BTC-USDT-SWAP,-4.2664106203e-06,1736496000000.0
2025-01-10 16:00:00,BTC-USDT-SWAP,1.11692290743e-05,1736524800000.0
2025-01-11 00:00:00,BTC-USDT-SWAP,5.91945123964e-05,1736553600000.0
2025-01-11 08:00:00,BTC-USDT-SWAP,3.64532597585e-05,1736582400000.0
2025-01-11 16:00:00,BTC-USDT-SWAP,9.15634339917e-05,1736611200000.0
2025-01-12 00:00:00,BTC-USDT-SWAP,6.83332298128e-05,1736640000000.0
2025-01-12 08:00:00,BTC-USDT-SWAP,6.62262792416e-05,1736668800000.0
2025-01-12 16:00:00,BTC-USDT-SWAP,7.21545308046e-05,1736697600000.0
2025-01-13 00:00:00,BTC-USDT-SWAP,2.99951574589e-05,1736726400000.0
2025-01-13 08:00:00,BTC-USDT-SWAP,4.90979740392e-05,1736755200000.0
2025-01-13 16:00:00,BTC-USDT-SWAP,2.8601171404e-05,1736784000000.0
2025-01-14 00:00:00,BTC-USDT-SWAP,4.12563927279e-05,1736812800000.0
2025-01-14 08:00:00,BTC-USDT-SWAP,6.83585478823e-05,1736841600000.0
2025-01-14 16:00:00,BTC-USDT-SWAP,7.28248894911e-05,1736870400000.0
2025-01-15 00:00:00,BTC-USDT-SWAP,1.3945385311e-05,1736899200000.0
2025-01-15 08:00:00,BTC-USDT-SWAP,1.55134402025e-05,1736928000000.0
2025-01-15 16:00:00,BTC-USDT-SWAP,7.76716431421e-05,1736956800000.0
2025-01-16 00:00:00,BTC-USDT-SWAP,3.22894086354e-05,1736985600000.0
2025-01-16 08:00:00,BTC-USDT-SWAP,8.38008255261e-05,1737014400000.0
2025-01-16 16:00:00,BTC-USDT-SWAP,8.56653643718e-05,1737043200000.0
2025-01-17 00:00:00,BTC-USDT-SWAP,4.82510787562e-05,1737072000000.0
2025-01-17 08:00:00,BTC-USDT-SWAP,0.0001146359450255,1737100800000.0
2025-01-17 16:00:00,BTC-USDT-SWAP,4.32493390197e-05,1737129600000.0
2025-01-18 00:00:00,BTC-USDT-SWAP,6.63459722603e-05,1737158400000.0
2025-01-18 08:00:00,BTC-USDT-SWAP,0.000114255316015,1737187200000.0
2025-01-18 16:00:00,BTC-USDT-SWAP,4.0753574577e-05,1737216000000.0
2025-01-19 00:00:00,BTC-USDT-SWAP,0.0001476649798437,1737244800000.0
2025-01-19 08:00:00,BTC-USDT-SWAP,0.0001188340649285,1737273600000.0
2025-01-19 16:00:00,BTC-USDT-SWAP,0.0001591143189822,1737302400000.0
2025-01-20 00:00:00,BTC-USDT-SWAP,0.0001833908329744,1737331200000.0
2025-01-20 08:00:00,BTC-USDT-SWAP,0.0002355351019059,1737360000000.0
2025-01-20 16:00:00,BTC-USDT-SWAP,0.0003860969286674,1737388800000.0
2025-01-21 00:00:00,BTC-USDT-SWAP,4.54375825582e-05,1737417600000.0
2025-01-21 08:00:00,BTC-USDT-SWAP,-6.5841148499e-06,1737446400000.0
2025-01-21 16:00:00,BTC-USDT-SWAP,2.0630013949e-06,1737475200000.0
2025-01-22 00:00:00,BTC-USDT-SWAP,0.0001368658220273,1737504000000.0
2025-01-22 08:00:00,BTC-USDT-SWAP,7.39799935963e-05,1737532800000.0
2025-01-22 16:00:00,BTC-USDT-SWAP,2.5099490534e-06,1737561600000.0
2025-01-23 00:00:00,BTC-USDT-SWAP,-4.07913337074e-05,1737590400000.0
2025-01-23 08:00:00,BTC-USDT-SWAP,8.0597471743e-06,1737619200000.0
2025-01-23 16:00:00,BTC-USDT-SWAP,4.0483102454e-05,1737648000000.0
2025-01-24 00:00:00,BTC-USDT-SWAP,1.4885310031e-05,1737676800000.0
2025-01-24 08:00:00,BTC-USDT-SWAP,4.03364175604e-05,1737705600000.0
2025-01-24 16:00:00,BTC-USDT-SWAP,4.2846791929e-06,1737734400000.0
2025-01-25 00:00:00,BTC-USDT-SWAP,8.69665654251e-05,1737763200000.0
2025-01-25 08:00:00,BTC-USDT-SWAP,6.8804302323e-05,1737792000000.0
2025-01-25 16:00:00,BTC-USDT-SWAP,8.6139328329e-06,1737820800000.0
2025-01-26 00:00:00,BTC-USDT-SWAP,1.25517509487e-05,1737849600000.0
2025-01-26 08:00:00,BTC-USDT-SWAP,4.97196509464e-05,1737878400000.0
2025-01-26 16:00:00,BTC-USDT-SWAP,1.88601104202e-05,1737907200000.0
2025-01-27 00:00:00,BTC-USDT-SWAP,7.83584561853e-05,1737936000000.0
2025-01-27 08:00:00,BTC-USDT-SWAP,-4.66698186376e-05,1737964800000.0
2025-01-27 16:00:00,BTC-USDT-SWAP,-1.05693184018e-05,1737993600000.0
2025-01-28 00:00:00,BTC-USDT-SWAP,3.52805604624e-05,1738022400000.0
2025-01-28 08:00:00,BTC-USDT-SWAP,6.79833105064e-05,1738051200000.0
2025-01-28 16:00:00,BTC-USDT-SWAP,0.0001121342344309,1738080000000.0
2025-01-29 00:00:00,BTC-USDT-SWAP,5.4667353115e-05,1738108800000.0
2025-01-29 08:00:00,BTC-USDT-SWAP,0.0001003999811473,1738137600000.0
2025-01-29 16:00:00,BTC-USDT-SWAP,7.59653853475e-05,1738166400000.0
2025-01-30 00:00:00,BTC-USDT-SWAP,0.0001007954672156,1738195200000.0
2025-01-30 08:00:00,BTC-USDT-SWAP,8.19837817476e-05,1738224000000.0
2025-01-30 16:00:00,BTC-USDT-SWAP,0.0001094382463195,1738252800000.0
2025-01-31 00:00:00,BTC-USDT-SWAP,-6.5557270959e-06,1738281600000.0
2025-01-31 08:00:00,BTC-USDT-SWAP,9.11538582998e-05,1738310400000.0
2025-01-31 16:00:00,BTC-USDT-SWAP,-2.23136180421e-05,1738339200000.0
2025-02-01 00:00:00,BTC-USDT-SWAP,3.80426563008e-05,1738368000000.0
2025-02-01 08:00:00,BTC-USDT-SWAP,-2.30432209147e-05,1738396800000.0
2025-02-01 16:00:00,BTC-USDT-SWAP,5.25112581577e-05,1738425600000.0
2025-02-02 00:00:00,BTC-USDT-SWAP,-8.4127925952e-06,1738454400000.0
2025-02-02 08:00:00,BTC-USDT-SWAP,-2.263467469e-07,1738483200000.0
2025-02-02 16:00:00,BTC-USDT-SWAP,-4.5408306421e-06,1738512000000.0
2025-02-03 00:00:00,BTC-USDT-SWAP,4.52888775055e-05,1738540800000.0
2025-02-03 08:00:00,BTC-USDT-SWAP,1.87643951823e-05,1738569600000.0
2025-02-03 16:00:00,BTC-USDT-SWAP,-2.29787799833e-05,1738598400000.0
2025-02-04 00:00:00,BTC-USDT-SWAP,6.83771489172e-05,1738627200000.0
2025-02-04 08:00:00,BTC-USDT-SWAP,8.34797997807e-05,1738656000000.0
2025-02-04 16:00:00,BTC-USDT-SWAP,-4.80902955067e-05,1738684800000.0
2025-02-05 00:00:00,BTC-USDT-SWAP,5.38101822771e-05,1738713600000.0
2025-02-05 08:00:00,BTC-USDT-SWAP,1.32602712906e-05,1738742400000.0
2025-02-05 16:00:00,BTC-USDT-SWAP,-2.24411075269e-05,1738771200000.0
2025-02-06 00:00:00,BTC-USDT-SWAP,1.3852865203e-05,1738800000000.0
2025-02-06 08:00:00,BTC-USDT-SWAP,3.15651493112e-05,1738828800000.0
2025-02-06 16:00:00,BTC-USDT-SWAP,1.71657632124e-05,1738857600000.0
2025-02-07 00:00:00,BTC-USDT-SWAP,2.41712792962e-05,1738886400000.0
2025-02-07 08:00:00,BTC-USDT-SWAP,1.1979770458e-06,1738915200000.0
2025-02-07 16:00:00,BTC-USDT-SWAP,6.11546317591e-05,1738944000000.0
2025-02-08 00:00:00,BTC-USDT-SWAP,-2.20099380035e-05,1738972800000.0
2025-02-08 08:00:00,BTC-USDT-SWAP,6.41769507379e-05,1739001600000.0
2025-02-08 16:00:00,BTC-USDT-SWAP,3.03302944501e-05,1739030400000.0
2025-02-09 00:00:00,BTC-USDT-SWAP,2.51603412617e-05,1739059200000.0
2025-02-09 08:00:00,BTC-USDT-SWAP,9.8105321518e-06,1739088000000.0
2025-02-09 16:00:00,BTC-USDT-SWAP,8.99915159185e-05,1739116800000.0
2025-02-10 00:00:00,BTC-USDT-SWAP,1.89934622166e-05,1739145600000.0
2025-02-10 08:00:00,BTC-USDT-SWAP,8.04187083126e-05,1739174400000.0
2025-02-10 16:00:00,BTC-USDT-SWAP,4.78186669493e-05,1739203200000.0
2025-02-11 00:00:00,BTC-USDT-SWAP,-3.36305357449e-05,1739232000000.0
2025-02-11 08:00:00,BTC-USDT-SWAP,-6.6288855909e-06,1739260800000.0
2025-02-11 16:00:00,BTC-USDT-SWAP,-2.73560526443e-05,1739289600000.0
2025-02-12 00:00:00,BTC-USDT-SWAP,1.39646364676e-05,1739318400000.0
2025-02-12 08:00:00,BTC-USDT-SWAP,2.96567144734e-05,1739347200000.0
2025-02-12 16:00:00,BTC-USDT-SWAP,5.88397495867e-05,1739376000000.0
2025-02-13 00:00:00,BTC-USDT-SWAP,6.61107098421e-05,1739404800000.0
2025-02-13 08:00:00,BTC-USDT-SWAP,0.0001009060260126,1739433600000.0
2025-02-13 16:00:00,BTC-USDT-SWAP,7.82876860079e-05,1739462400000.0
2025-02-14 00:00:00,BTC-USDT-SWAP,5.32218422202e-05,1739491200000.0
2025-02-14 08:00:00,BTC-USDT-SWAP,7.12473687003e-05,1739520000000.0
2025-02-14 16:00:00,BTC-USDT-SWAP,8.47788674376e-05,1739548800000.0
