datetime,OI_Usd,OI_Contracts
2025-08-23 08:00:00,2970597639.5600033,2566169.350000003
2025-08-23 12:00:00,2957948456.916484,2567333.7600000035
2025-08-23 16:00:00,2846575041.8594437,2480011.920000003
2025-08-23 20:00:00,2863094855.1700053,2487484.6700000046
2025-08-24 00:00:00,2834650475.8796754,2456665.470000005
2025-08-24 04:00:00,2821683187.584965,2452969.9200000046
2025-08-24 08:00:00,2827495617.4716635,2461641.530000003
2025-08-24 12:00:00,2830302029.5305037,2467149.900000003
2025-08-24 16:00:00,2852543131.8390055,2493660.5000000047
2025-08-24 20:00:00,2713437278.714848,2412077.180000007
2025-08-25 00:00:00,2712278113.3821783,2390934.1700000074
2025-08-25 04:00:00,2717848997.600518,2405003.7100000074
2025-08-25 08:00:00,2710984623.370568,2432720.340000007
2025-08-25 12:00:00,2806946058.9371486,2524474.9800000074
2025-08-25 16:00:00,2731758780.177459,2435041.650000008
2025-08-25 20:00:00,2695673657.5387263,2434660.9600000056
2025-08-26 00:00:00,2653559289.4784055,2410617.280000005
2025-08-26 04:00:00,2668613763.0829353,2429991.070000005
2025-08-26 08:00:00,2691377546.426906,2441209.7000000053
2025-08-26 12:00:00,2691058138.636003,2450158.5500000026
2025-08-26 16:00:00,2697197156.160156,2459418.150000005
2025-08-26 20:00:00,2701025325.3921056,2431811.6200000052
2025-08-27 00:00:00,2669676741.1872067,2390084.640000006
2025-08-27 04:00:00,2646999562.4542856,2375906.280000005
2025-08-27 08:00:00,2648226836.973126,2392841.2800000054
2025-08-27 12:00:00,2675105628.8002567,2404293.250000006
2025-08-27 16:00:00,2635484230.369206,2353920.080000005
2025-08-27 20:00:00,2623344269.2858443,2341366.480000004
2025-08-28 00:00:00,2555739378.378765,2298025.0600000042
2025-08-28 04:00:00,2555724895.3305054,2282773.650000005
2025-08-28 08:00:00,2618659080.8564444,2315323.870000004
2025-08-28 12:00:00,2658834843.335435,2355124.9900000044
2025-08-28 16:00:00,2611336770.3532553,2318704.650000005
2025-08-28 20:00:00,2581376072.5819144,2307105.110000004
2025-08-29 00:00:00,2573763568.6131644,2287381.160000004
2025-08-29 04:00:00,2601142550.332155,2329697.8100000047
2025-08-29 08:00:00,2636961559.5047956,2397767.470000005
2025-08-29 12:00:00,2706327833.691174,2459902.210000003
2025-08-29 16:00:00,2732042264.0089955,2523665.710000005
2025-08-29 20:00:00,2722621354.638566,2515988.270000005
2025-08-30 00:00:00,2710988014.619643,2503137.490000003
