timestamp,price,open,high,low,close,net_value,alpha,position_size,avg_price,decision_made,decision_type,quantity_pct,take_profit_price,stop_loss_price,similar_pattern_found
2025-02-25T20:00:00,88680.7,,,,,95962.01465536407,-0.23398681152238998,,,False,HOLD,,,,YES
2025-02-26T00:00:00,88895.6,,,,,96111.53192624383,-0.2353841073585018,,,False,HOLD,,,,YES
2025-02-26T04:00:00,88718.1,,,,,95988.03580906767,-0.23422998911322562,,,False,HOLD,,,,YES
2025-02-26T08:00:00,88611.9,88718.1,89300.3,88150.0,88611.9,95926.30994499305,-2972.7006483988566,0.0,,True,CLOSE_MANUAL,0.0,0.0,0.0,YES
2025-02-26T12:00:00,87559.9,,,,,95926.30994499305,-0.21925833631277142,,,True,SHORT,,,,YES
2025-02-26T16:00:00,83854.1,,,,,97315.53654867016,-0.15548747588919293,,,False,HOLD,,,,YES
2025-02-26T20:00:00,84254.0,,,,,97162.19779461208,-0.16240335840934203,,,False,HOLD,,,,YES
2025-02-27T00:00:00,85214.0,84254.0,85454.9,84034.1,85214.0,97128.97131775119,1202.661372758134,0.0,,True,CLOSE_MANUAL,0.0,0.0,0.0,YES
2025-02-27T04:00:00,86269.9,,,,,97128.97131775119,-0.1898688355543244,,,False,HOLD,,,,NO
2025-02-27T08:00:00,86690.0,,,,,97128.97131775119,-0.19552321450135288,,,True,LONG,,,,NO
2025-02-27T12:00:00,85499.6,,,,,96628.16553515728,-0.18450896169043743,,,False,HOLD,,,,NO
2025-02-27T16:00:00,84124.3,,,,,96088.84709025412,-0.1713911550281905,,,False,HOLD,,,,NO
2025-02-27T20:00:00,84717.4,,,,,96321.42890489243,-0.17704822703530057,,,False,HOLD,,,,NO
2025-02-28T00:00:00,80454.9,84717.7,84903.1,79510.0,80454.9,95223.65528847277,-1905.3160292784125,0.0,,True,CLOSE_SL_HIT,0.0,0.0,0.0,YES
2025-02-28T04:00:00,79216.1,,,,,95223.65528847277,-0.11398065279414787,,,True,LONG,,,,YES
2025-02-28T08:00:00,80521.9,,,,,95887.15565158323,-0.12492119791103087,,,False,HOLD,,,,YES
2025-02-28T12:00:00,83997.2,,,,,97767.06196041204,-0.15289829086798862,,,False,HOLD,,,,NO
2025-02-28T16:00:00,84443.4,,,,,98008.42650304128,-0.15649032001004679,,,False,HOLD,,,,NO
2025-02-28T20:00:00,84339.4,,,,,97952.16941556158,-0.15565309224049487,,,False,HOLD,,,,NO
2025-03-01T00:00:00,85331.2,84346.0,85678.0,83812.9,85331.2,98533.72705738296,3310.0717689102007,0.0,,True,CLOSE_TP_HIT,0.0,0.0,0.0,YES
2025-03-01T04:00:00,84736.1,,,,,98533.72705738296,-0.1551769400743312,,,False,HOLD,,,,NO
2025-03-01T08:00:00,84621.1,,,,,98533.72705738296,-0.15362908580413775,,,True,LONG,,,,NO
2025-03-01T12:00:00,84790.0,,,,,98553.33079901057,-0.1557063752246935,,,False,HOLD,,,,NO
2025-03-01T16:00:00,85480.0,,,,,98714.0194964385,-0.16338661387157483,,,False,HOLD,,,,NO
2025-03-01T20:00:00,86056.1,,,,,98848.18291468231,-0.16979905660268843,,,False,HOLD,,,,NO
