timestamp,open,close,low,high,weekly_return_pct
2024-11-10,100000.0,101344.39647073178,99249.47061298625,101344.39647073178,1.3443964707317901
2024-11-17,101820.0566671552,101830.8293355614,101343.83806168858,104219.7604843232,0.010580104508695065
2024-11-24,101550.27390231082,104399.17557584196,101177.570933948,105027.1367707852,2.805410132395836
2024-12-01,104404.88727513848,105644.9506705906,103619.6092080736,106042.3997357512,1.1877445853508473
2024-12-08,106145.25606937842,103671.12470134615,103671.12470134615,109154.47868771036,-2.3308920809566147
2024-12-15,104715.73859067398,104299.2289376702,103739.01511892476,107464.90746038612,-0.3977526765407191
2024-12-22,104356.31882537632,110083.2397134577,103782.24948980128,112277.36014349636,5.487852534990689
2024-12-29,109057.51814140544,105128.49527222678,105113.3610515999,109417.47344887975,-3.60270702665747
2025-01-05,104962.52639457009,106351.17090286754,102796.40507548743,106981.55791659578,1.322990743455743
2025-01-12,106111.48217255964,105419.60285424552,104784.29902818696,107583.98159021484,-0.6520305853319308
2025-01-19,105345.89989323514,110569.46070098464,105345.89989323514,113163.07376226508,4.958485155135062
2025-01-26,110569.46070098464,109062.85837886264,107767.8264671866,112093.79247996677,-1.3625844899400663
2025-02-02,109372.46553143866,109910.53303928432,109163.36387255367,112024.32463089268,0.4919588355544402
2025-02-09,108644.41056361076,109302.52607023346,108644.41056361076,113386.21707348897,0.6057518313262733
2025-02-16,109302.52607023346,106507.9586529101,106192.40536596604,109898.18463543284,-2.556727202743403
2025-02-23,106478.79163524558,107026.67466327264,105853.83803961729,108293.03885001624,0.514546624368073
2025-03-02,106951.49127943364,105562.7505136155,100360.24952324496,107549.91034947569,-1.2984772341226747
2025-03-09,105008.52818465391,97280.13258796596,97280.13258796596,105008.52818465391,-7.359778991567079
2025-03-16,97586.37402505903,96525.31598518198,94393.58360283158,98407.02320069874,-1.0873014296079786
2025-03-23,96525.31598518198,97489.64604776716,95376.86110511023,97489.64604776716,0.9990436734060859
2025-03-30,97744.69402665674,98708.71792205075,97744.69402665674,100522.3901866566,0.9862672393563532
2025-04-06,98130.1530814742,100966.2869941966,98130.1530814742,104540.5487276295,2.8901757753986734
2025-04-13,100508.5667221262,101868.47937200563,97020.1785891986,103160.09999450366,1.3530315815159843
2025-04-20,101868.47937200563,100819.16425693348,100193.70029318778,102773.81131197306,-1.0300684976755625
2025-04-27,102015.38705426874,103959.4397438564,101963.76265863096,104565.21608132627,1.9056465360009822
2025-05-04,103959.4397438564,103518.68351662243,102784.29268803271,104295.47171860108,-0.4239694137636141
2025-05-11,103238.14346848616,105699.19629806314,103238.14346848616,105906.40915201048,2.3838600219774575
2025-05-18,105675.70864461552,105412.88276677926,103855.2580169868,106165.2540423937,-0.24870983237985644
2025-05-25,105412.88276677926,107331.1898651386,105112.72551692804,108134.6871691972,1.8198032802152708
2025-06-01,107085.98852786057,109550.9857514974,106264.34144080633,109550.9857514974,2.301885855959118
2025-06-08,109012.67531125146,109963.98440978285,108174.17584447956,110046.68344684497,0.8726591617123747
2025-06-15,109950.21538310764,113742.25768436855,109657.26334352058,113744.63310474643,3.448872099111422
2025-06-22,113833.65269519675,112009.67256084888,108856.92655444426,115278.48442237652,-1.6023206592797323
2025-06-29,111943.17199662798,113603.32341845868,111943.17199662798,115126.90464595094,1.4830305343506822
2025-07-06,113614.68941201735,108619.72615611728,108619.72615611728,113614.68941201735,-4.396406205702963
2025-07-13,108561.47933197492,114504.7967797415,108097.86490787363,114504.7967797415,5.474609856404267
2025-07-20,113984.49030402114,112232.89909529782,112039.17163209894,114239.65439756068,-1.5366925833957268
2025-07-27,112232.89909529782,112881.95391803104,111978.7105896362,113837.96404534696,0.5783106628851398
2025-08-03,112780.36063797252,112738.19867656851,112554.50072653542,113075.790455884,-0.037384134228257704
2025-08-10,112286.1687958516,112304.25498639783,111789.95810769348,113533.5627645959,0.016107229180750693
2025-08-17,111586.07790985589,110496.1722143713,110200.63984595738,111984.0879899986,-0.9767398549172635
2025-08-24,109094.4202767389,107876.96542742453,105948.91904566852,109467.20585613429,-1.1159643602542402
2025-08-31,107876.96542742453,106117.91131965265,106117.91131965265,108701.91089060526,-1.630611410695737
2025-09-07,105680.53790832774,108224.72044918952,105680.53790832774,109144.59166711329,2.407427697868769
2025-09-14,108181.12496451531,107958.28360944008,107016.9493826049,108346.67096399226,-0.20598912716828233
2025-09-21,107908.9213304522,108356.93913088624,107805.59826899089,108940.26731257624,0.41518142792111856
2025-09-28,108735.29438338536,107203.08182146016,106372.5193287047,109326.52746800656,-1.4091216385756389
2025-10-05,107061.55862209806,107456.72488851236,106935.54156155432,109059.74662786144,0.3691019180928734
2025-10-12,107363.46133446733,104967.46080318956,103772.70139772544,107478.39059013456,-2.2316722109149922
2025-10-19,104870.4409907325,104938.69654435376,102965.52994457111,105492.07222473944,0.06508559797826496
2025-10-26,105666.33823232028,104240.63856074803,103852.48594151168,107165.00533544044,-1.3492467851376477
2025-11-02,104437.11295046096,104137.6485835646,102821.7681455733,105364.13205921368,-0.2867413301997357
2025-11-09,103741.63551361184,105457.84310457284,101614.68509263473,105517.43099367358,1.654309364282014
2025-11-16,106392.24100713784,105170.11817623788,103132.36385412098,106788.20606383184,-1.1486954493401091
2025-11-23,105862.1981678666,101206.5217069609,98463.25604806544,105953.4727670383,-4.397864905018456
